t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
2.77,0.00092,-0.00038,0.015,0.001,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,,,117,0.246,0.1024,9.7486,-0.00526,0.0006,0.0004,0.0,0.0,-53057,-24409,73825,62353
3.02,0.00098,-0.00072,0.028,0.00122,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,,,117,0.1841,0.1544,9.7881,-0.00406,0.00133,0.00027,0.0,0.0,-53057,-24409,73825,62353
3.27,0.00084,-0.00065,0.025,0.00107,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,,,117,0.2631,0.1095,9.7495,-0.00439,-0.00266,0.00107,0.0,0.0,-53057,-24409,73825,62353
3.52,0.00103,-0.00063,0.034,0.00121,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,,,117,0.2271,0.1787,9.7279,-0.00473,-0.00313,-0.00399,0.0,0.0,-53057,-24409,73825,62353
3.77,0.00098,-0.00047,0.027,0.00109,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,,,112,0.2864,0.158,9.7252,-0.00286,-0.0032,0.00313,0.0,0.0,-53057,-24409,73825,62353
4.02,0.00169,-0.00061,0.091,0.0018,0.0,30.41,0.00398,-1e-05,-0.217,0.00398,0.0,20.01,0.0,0.0,0.0,0.0,0.0,200.86,0.0,0.0,0.0,0.0,0.0,0.0,,,112,-0.7263,-0.4525,9.9551,-0.00453,0.02483,-0.00399,0.0831,-0.0572,-53012,-24360,73854,62382
4.27,0.03902,-0.0027,-0.004,0.03912,0.03922,30.41,0.05029,-0.00023,-0.249,0.05029,0.05029,20.01,0.0,0.0,0.0,0.0,0.0,200.86,0.0,0.0,0.0,0.0,0.0,0.0,,,112,0.0646,0.0027,9.6076,-0.00459,-0.03868,-0.01112,0.2226,0.0164,-52734,-24088,74130,62659
4.52,0.09859,-0.00425,0.038,0.09868,0.09883,30.41,0.10812,-0.00042,-0.163,0.10812,0.10812,20.01,0.0,0.0,0.0,0.0,0.0,200.86,0.0,0.0,0.0,0.0,0.0,0.0,,,112,0.0718,0.0916,9.7683,-0.00186,-0.00806,0.00979,0.2268,0.0,-52389,-23744,74473,63005
4.77,0.1486,-0.00487,0.015,0.14868,0.14884,30.41,0.16275,-0.00052,-0.059,0.16275,0.16275,20.01,0.0,0.0,0.0,0.0,0.0,200.86,0.0,0.0,0.0,0.0,0.0,0.0,,,171,0.4489,0.0081,9.9856,0.01125,0.04008,-0.01198,0.2204,0.0082,-52085,-23437,74779,63313
5.02,0.20427,-0.00517,-0.017,0.20434,0.20454,28.99,0.21689,-0.00055,-0.014,0.2169,0.2169,19.99,0.0,0.0,-0.002,0.0,0.0,199.93,0.00718,-4e-05,0.0,0.00718,0.0,1.0,0.449,1.033,171,0.2191,0.2559,9.4182,-0.00772,-0.01205,0.00513,0.2204,0.0082,-51757,-23108,75106,63641
5.27,0.25378,-0.00545,-0.021,0.25384,0.25406,28.99,0.27145,-0.00054,0.046,0.27145,0.27145,19.99,0.0,0.0,0.008,0.0,0.0,199.93,0.05668,-0.00029,0.008,0.05668,0.04953,1.0,0.679,-0.387,171,0.5162,0.22,9.5717,-0.00426,-0.01858,-0.00193,0.2119,0.0082,-51451,-22804,75413,63946
5.52,0.30712,-0.00472,-0.009,0.30716,0.30742,28.99,0.32301,-0.00049,0.094,0.32301,0.32301,19.99,0.0,0.0,0.076,0.0,0.0,199.93,0.11002,0.00049,0.079,0.11002,0.10287,1.0,0.788,-1.656,171,0.8089,-0.3223,9.9686,0.01511,-0.06285,-0.00819,0.1905,-0.0082,-51141,-22499,75721,64257
5.77,0.34926,-0.00429,-0.031,0.34929,0.34956,28.99,0.36978,-0.00043,0.081,0.36979,0.36979,19.99,0.0,0.0,0.08,0.0,0.0,199.93,0.15213,0.001,0.074,0.15213,0.145,1.0,0.702,-1.627,162,0.2469,0.378,9.2701,-0.03003,0.01445,0.00593,0.184,0.0,-50877,-22236,75983,64525
6.02,0.39744,-0.004,-0.054,0.39746,0.39776,28.99,0.41773,-0.00034,0.129,0.41773,0.41773,19.99,0.0,0.0,0.1,0.0,0.0,199.93,0.2003,0.00141,0.1,0.2003,0.19318,1.0,0.602,-1.608,162,1.1241,0.228,9.9317,-0.01858,0.04041,-0.00107,0.1926,0.0,-50591,-21949,76271,64817
6.27,0.44049,-0.00334,-0.079,0.44051,0.44084,28.8,0.46508,-0.00025,0.113,0.46508,0.46508,20.0,0.0,0.0,0.094,0.0,0.0,200.81,0.24333,0.00216,0.09,0.24334,0.23625,28.8,0.675,-1.403,162,0.4848,0.1311,9.7944,-0.03282,0.01711,-0.00832,0.199,-0.0082,-50320,-21676,76544,65093
6.52,0.49292,-0.00389,-0.082,0.49293,0.49332,28.8,0.51667,-0.0002,0.053,0.51667,0.51667,20.0,0.0,0.0,0.038,0.0,0.0,200.81,0.29574,0.00175,0.057,0.29575,0.28871,28.8,0.538,-1.575,162,0.7865,-0.6114,10.1005,0.06132,-0.02583,-0.03582,0.2076,0.0082,-50009,-21367,76853,65406
6.77,0.51785,-0.00403,-0.097,0.51787,0.51781,28.8,0.53613,-0.00018,0.056,0.53613,0.53259,20.0,0.0,0.0,-0.02,0.0,0.0,200.81,0.32063,0.00164,-0.006,0.32064,0.31316,28.8,0.376,-3.427,160,0.5378,-0.1499,9.631,-0.00346,-0.00266,0.00466,0.0,0.0,-49925,-21284,76935,65490
7.02,0.51785,-0.00403,-0.097,0.51787,0.51781,28.8,0.53613,-0.00018,0.056,0.53613,0.53259,20.0,0.0,0.0,-0.003,0.0,0.0,200.81,0.32063,0.00164,-0.001,0.32064,0.31316,28.8,0.532,-2.078,160,0.2002,0.1059,9.754,-0.0028,-0.0026,-0.00353,0.0,0.0,-49925,-21284,76935,65490
7.27,0.51785,-0.00403,-0.097,0.51787,0.51781,28.8,0.53613,-0.00018,0.056,0.53613,0.53259,20.0,0.0,0.0,0.02,0.0,0.0,200.81,0.32063,0.00164,0.016,0.32064,0.31316,28.8,0.608,-1.533,160,0.2002,0.1194,9.7432,-0.00426,-0.00213,0.00619,0.0,0.0,-49925,-21284,76935,65490
7.524,0.51785,-0.00403,-0.097,0.51787,0.51781,30.3,0.53613,-0.00018,0.056,0.53613,0.53259,19.93,0.0,0.0,0.033,0.0,0.0,198.52,0.32063,0.00164,0.032,0.32064,0.31316,30.3,0.632,-1.361,160,0.1787,0.1419,9.7396,-0.0002,-0.00193,0.0018,0.0,0.0,-49925,-21284,76935,65490
7.772,0.51675,-0.00426,2.798,0.51677,0.51781,30.3,0.53328,-0.00033,3.329,0.53328,0.53259,19.93,0.0,0.0,3.302,0.0,0.0,198.52,0.31957,0.00139,3.194,0.31957,0.31316,30.3,0.676,-1.701,122,0.0628,0.2631,10.114,-0.01358,0.02597,0.08822,-0.0257,0.0985,-50073,-21386,77018,65577
8.02,0.51177,-0.00116,4.099,0.51177,0.52324,30.3,0.52718,-0.00078,4.938,0.52718,0.53803,19.93,0.0,0.0,4.581,0.0,0.0,198.52,0.31455,0.00444,4.519,0.31458,0.31854,30.3,0.673,-1.511,122,0.3062,0.009,9.7001,0.00093,0.00613,0.11298,-0.0235,0.1067,-50158,-21467,77018,65600
8.271,0.50628,0.00258,5.503,0.50629,0.52908,30.3,0.52048,-0.0015,6.948,0.52049,0.54323,19.93,0.0,0.0,6.224,0.0,0.0,198.52,0.30902,0.00811,6.041,0.30913,0.32439,30.3,0.501,-1.368,122,0.0952,0.1356,9.4918,-0.0026,-0.00333,0.10792,-0.0385,0.1477,-50245,-21561,77018,65629
8.52,0.49882,0.00601,7.242,0.49886,0.53411,30.3,0.51287,-0.0026,9.056,0.51288,0.54936,19.93,0.0,0.0,7.852,0.0,0.0,198.52,0.30152,0.01144,7.816,0.30174,0.32942,30.3,0.563,-1.583,122,0.4139,-0.0979,9.947,-0.00792,-0.01212,0.12996,-0.0278,0.1723,-50352,-21668,77018,65665
8.77,0.49128,0.00957,8.93,0.49138,0.54609,28.1,0.50523,-0.00402,11.524,0.50525,0.55551,20.07,0.0,0.0,9.672,0.0,0.0,200.69,0.29393,0.0149,9.473,0.29431,0.34139,28.1,0.581,-1.303,159,-0.1113,0.0664,9.8482,-0.0012,-0.01917,0.11751,-0.0321,0.1559,-50455,-21772,77018,65701
9.02,0.48367,0.01231,10.74,0.48383,0.5513,28.1,0.49859,-0.00556,13.829,0.49862,0.56704,20.07,0.0,0.0,11.312,0.0,0.0,200.69,0.28629,0.01753,11.28,0.28682,0.3466,28.1,0.413,-1.418,159,0.4103,-0.1167,9.4586,0.00699,0.04614,0.12437,-0.0385,0.1477,-50560,-21879,77018,65735
9.27,0.47618,0.0149,12.318,0.47641,0.56215,28.1,0.4911,-0.0076,16.078,0.49116,0.57354,20.07,0.0,0.0,13.061,0.0,0.0,200.69,0.27877,0.02002,12.818,0.27948,0.35745,28.1,0.651,-1.393,159,0.7111,0.4345,9.3868,0.00886,-0.00879,0.11132,-0.0278,0.1887,-50655,-21988,77018,65768
9.52,0.46765,0.01831,14.117,0.46801,0.56804,28.1,0.48368,-0.00995,18.456,0.48378,0.57969,20.07,0.0,0.0,14.742,0.0,0.0,200.69,0.27019,0.02331,14.675,0.2712,0.36333,28.1,0.543,-1.455,159,0.2631,-0.1032,10.0242,-0.00107,0.03043,0.11458,-0.03,0.1805,-50755,-22105,77018,65796
9.77,0.45953,0.02055,15.798,0.45999,0.58089,28.1,0.47689,-0.01242,20.846,0.47705,0.58509,20.07,0.0,0.0,16.555,0.0,0.0,200.69,0.26204,0.02543,16.377,0.26327,0.37618,28.1,0.726,-1.525,127,0.4471,0.167,10.395,0.00826,-0.01158,0.11904,-0.0278,0.1723,-50849,-22218,77018,65830
10.02,0.44975,0.0235,17.804,0.45037,0.58706,28.81,0.46968,-0.01539,23.385,0.46993,0.59761,20.0,0.0,0.0,18.52,0.0,0.0,200.04,0.25222,0.02823,18.423,0.2538,0.38235,28.81,0.574,-1.49,127,-0.0054,0.1167,9.4496,0.00819,-0.01598,0.16305,-0.0342,0.2133,-50959,-22351,77018,65872
10.27,0.4393,0.02588,20.036,0.44006,0.59764,28.81,0.46109,-0.01943,26.493,0.4615,0.60344,20.0,0.0,0.0,20.96,0.0,0.0,200.04,0.24173,0.03044,20.692,0.24364,0.39293,28.81,0.58,-1.482,127,0.0853,0.1015,9.7513,-0.00107,0.01125,0.16319,-0.0364,0.2216,-51079,-22499,77018,65930
10.52,0.42567,0.02857,22.792,0.42663,0.61439,28.81,0.45307,-0.02383,30.162,0.4537,0.61446,20.0,0.0,0.0,23.586,0.0,0.0,200.04,0.22806,0.03289,23.482,0.23042,0.40968,28.81,0.533,-1.514,127,0.316,0.3277,9.8644,-0.0034,0.00786,0.18116,-0.0385,0.279,-51235,-22653,77018,66021
10.77,0.41579,0.03092,25.23,0.41694,0.62592,28.81,0.4453,-0.02877,33.818,0.44622,0.62547,20.0,0.0,0.0,26.157,0.0,0.0,200.04,0.21814,0.03506,25.88,0.22094,0.4212,28.81,0.749,-1.265,184,0.1275,0.2074,10.3052,-0.00433,-0.02257,0.16059,-0.0321,0.2216,-51385,-22786,77019,66099
11.02,0.40407,0.03264,27.831,0.40538,0.63777,28.81,0.43868,-0.03353,37.026,0.43996,0.6319,20.0,0.0,0.0,28.633,0.0,0.0,200.04,0.20639,0.03658,28.549,0.20961,0.43305,28.81,0.63,-1.256,184,0.1679,0.2855,10.1661,-0.01012,-0.00799,0.15553,-0.0342,0.1969,-51517,-22930,77025,66163
11.27,0.39459,0.03344,30.122,0.39601,0.64326,29.6,0.43219,-0.03878,40.148,0.43393,0.63713,20.0,0.0,0.0,31.145,0.0,0.0,200.78,0.19691,0.0372,30.849,0.20039,0.43853,29.6,0.595,-1.433,184,0.1814,-0.0395,9.7746,0.0,-0.00646,0.199,-0.0364,0.2051,-51627,-23064,77033,66220
11.52,0.38424,0.03405,32.82,0.38575,0.65386,29.6,0.42659,-0.04381,43.284,0.42884,0.64949,20.0,0.0,0.0,33.684,0.0,0.0,200.78,0.18655,0.03762,33.633,0.19031,0.44914,29.6,0.59,-1.471,184,0.3771,0.2478,9.227,0.00772,0.04641,0.18436,-0.03,0.2297,-51747,-23208,77042,66290
11.77,0.37278,0.0341,35.527,0.37434,0.66606,29.6,0.42065,-0.04982,46.846,0.42359,0.65482,20.0,0.0,0.0,36.797,0.0,0.0,200.78,0.1751,0.03742,36.383,0.17905,0.46134,29.6,0.641,-1.4,110,0.1544,0.387,10.0763,0.00846,0.02563,0.20813,-0.03,0.2462,-51875,-23356,77055,66368
12.02,0.36396,0.033,38.777,0.36545,0.67755,29.6,0.4148,-0.05659,50.39,0.41865,0.66689,20.0,0.0,0.0,39.826,0.0,0.0,200.78,0.1663,0.03613,39.696,0.17018,0.47282,29.6,0.542,-1.456,110,0.3995,0.2981,10.2505,-0.00193,0.01651,0.22337,-0.0428,0.2626,-52023,-23516,77069,66450
12.27,0.34993,0.03093,41.825,0.3513,0.68931,29.6,0.409,-0.06427,54.377,0.41402,0.67439,20.0,0.0,0.0,43.262,0.0,0.0,200.78,0.15233,0.03372,42.899,0.15602,0.48457,29.6,0.623,-1.657,110,0.1428,0.1993,9.9551,-0.01332,0.00879,0.22404,-0.0471,0.2954,-52173,-23675,77086,66534
12.52,0.33813,0.02581,46.189,0.33911,0.70157,30.4,0.40384,-0.07231,59.482,0.41026,0.68607,20.0,0.0,0.0,47.685,0.0,0.0,200.02,0.14069,0.02826,47.428,0.1435,0.49683,30.4,0.238,-1.533,110,0.0889,0.3591,10.053,-0.00133,0.0237,0.42464,-0.0342,0.4431,-52371,-23873,77118,66672
12.77,0.32646,0.01585,52.752,0.32685,0.7182,30.4,0.40094,-0.07818,68.237,0.40849,0.69229,20.0,0.0,0.0,56.606,0.0,0.0,200.02,0.12956,0.01777,55.263,0.13077,0.51345,30.4,0.949,-1.19,129,0.6473,0.4471,10.3196,0.01831,0.04381,0.8347,-0.0193,0.8288,-52679,-24109,77294,66899
13.02,0.33342,0.00091,65.448,0.33342,0.7379,30.4,0.39991,-0.08208,81.357,0.40825,0.69229,20.0,0.0,0.0,68.908,0.0,0.0,200.02,0.13768,0.00345,68.618,0.13772,0.53314,30.4,1.002,-1.28,129,0.6186,0.0036,9.5116,-0.01072,0.04008,0.92338,-0.0086,0.919,-53184,-24373,77656,67211
13.27,0.34614,-0.01249,77.749,0.34636,0.75296,30.4,0.39989,-0.08431,95.053,0.40868,0.69751,20.0,0.0,0.0,82.948,0.0,0.0,200.02,0.15155,-0.00873,81.283,0.1518,0.54819,30.4,0.325,-1.856,129,-0.0368,-0.281,10.0628,0.0269,0.03316,1.0156,-0.0043,1.0175,-53637,-24644,78037,67513
13.52,0.36189,-0.02623,93.101,0.36284,0.77588,29.99,0.40006,-0.085,109.424,0.40899,0.69751,20.0,0.0,0.0,97.258,0.0,0.0,199.96,0.16857,-0.02088,96.716,0.16986,0.57111,29.99,0.863,-1.901,129,0.2882,-0.044,9.1147,-0.03755,0.01365,1.03624,0.0064,1.0092,-54138,-24954,78482,67857
13.77,0.38574,-0.03189,107.291,0.38706,0.80033,29.99,0.40018,-0.08511,124.614,0.40913,0.69751,20.0,0.0,0.0,112.99,0.0,0.0,199.96,0.19287,-0.024,111.727,0.19435,0.59555,29.99,0.483,-1.751,73,0.5162,0.4911,9.6705,-0.05193,0.00606,1.10807,-0.0043,1.0996,-54626,-25252,78927,68184
14.02,0.41095,-0.03026,124.214,0.41206,0.82772,29.99,0.40068,-0.08567,140.239,0.40974,0.69751,20.0,0.0,0.0,128.269,0.0,0.0,199.96,0.21776,-0.01977,127.965,0.21865,0.62293,29.99,0.657,-1.961,73,-0.6366,-0.2379,9.6256,-0.00766,-0.08356,1.09489,0.0,1.0667,-55161,-25582,79402,68561
14.27,0.43335,-0.02487,138.468,0.43406,0.84736,29.99,0.40147,-0.08612,155.53,0.4106,0.69751,20.0,0.0,0.0,143.57,0.0,0.0,199.96,0.23952,-0.01221,141.8,0.23983,0.64256,29.99,0.894,-1.531,73,-0.0646,0.1032,9.3562,-0.03642,-0.00579,0.99556,-0.0043,1.0831,-55722,-25878,79853,68937
14.521,0.44634,-0.01172,153.973,0.44649,0.86637,29.97,0.40334,-0.08657,172.053,0.41253,0.70255,19.98,0.0,0.0,158.265,0.0,0.0,200.79,0.25116,0.00213,157.848,0.25117,0.66155,29.97,0.545,-1.637,73,0.7048,-0.3915,9.1785,0.04734,0.03602,1.06054,-0.0086,1.1323,-56352,-26116,80269,69341
14.77,0.46257,0.0078,168.846,0.46263,0.89503,29.97,0.40452,-0.08652,-171.708,0.41367,0.70255,19.98,0.0,0.0,174.145,0.0,0.0,200.79,0.26529,0.02322,172.563,0.2663,0.69022,29.97,0.509,-1.895,149,0.2487,3.1226,9.7037,-0.01871,-0.02264,0.99602,-0.0086,1.0996,-56898,-26406,80719,69707
15.02,0.45997,0.01933,174.116,0.46038,0.90863,29.97,0.40446,-0.08653,-170.187,0.41361,0.70255,19.98,0.0,0.0,174.375,0.0,0.0,200.79,0.26201,0.03478,174.375,0.26431,0.70382,29.97,0.811,-1.387,149,0.1876,0.053,9.7378,0.0032,0.00666,0.00087,0.0,0.0,-56935,-26424,80751,69733
15.269,0.45997,0.01933,174.116,0.46038,0.90863,29.97,0.40446,-0.08653,-170.187,0.41361,0.70255,19.98,0.0,0.0,174.359,0.0,0.0,200.79,0.26201,0.03478,174.362,0.26431,0.70382,29.97,0.547,-1.223,149,0.211,0.1275,9.7791,-0.0016,-0.0036,-0.0012,0.0,0.0,-56935,-26424,80751,69733
15.52,0.4601,0.01899,174.095,0.46049,0.90863,29.97,0.40446,-0.08653,-170.187,0.41361,0.70255,19.98,0.0,0.0,174.348,0.0,0.0,200.79,0.26214,0.03445,174.348,0.26439,0.70382,29.97,0.47,-1.192,149,0.1715,0.1086,9.8069,0.00047,-0.00053,-0.0008,0.0,0.0,-56935,-26424,80751,69733
15.769,0.4601,0.01899,174.095,0.46049,0.90863,29.63,0.40446,-0.08653,-170.187,0.41361,0.70255,20.02,0.0,0.0,174.35,0.0,0.0,200.21,0.26214,0.03445,174.353,0.26439,0.70382,29.63,0.391,-1.209,150,0.202,0.0521,9.7737,-0.00226,0.00087,0.00146,0.0,0.0,-56935,-26424,80751,69733
16.02,0.4601,0.01899,174.095,0.46049,0.90863,29.63,0.40446,-0.08653,-170.187,0.41361,0.70255,20.02,0.0,0.0,174.334,0.0,0.0,200.21,0.26214,0.03445,174.335,0.26439,0.70382,29.63,0.295,-1.175,150,0.1778,0.0305,9.7576,-0.00573,-0.00293,0.00213,0.0,0.0,-56935,-26424,80751,69733
16.27,0.4601,0.01899,174.095,0.46049,0.90863,29.63,0.40446,-0.08653,-170.187,0.41361,0.70255,20.02,0.0,0.0,174.33,0.0,0.0,200.21,0.26214,0.03445,174.332,0.26439,0.70382,29.63,0.324,-1.158,150,0.1715,0.0512,9.6741,-0.00366,-0.00027,0.00067,0.0,0.0,-56935,-26424,80751,69733
16.52,0.4512,0.02011,173.89,0.45165,0.91382,29.63,0.39359,-0.08837,-170.351,0.40339,0.71246,20.02,0.0,0.0,174.23,0.0,0.0,200.21,0.25351,0.03551,174.226,0.25598,0.70885,29.63,0.662,1.794,150,-0.0898,0.0081,9.9596,0.00433,0.01005,0.00712,0.1691,0.0082,-56821,-26304,80850,69833
16.77,0.40727,0.025,173.913,0.40803,0.96238,29.98,0.34265,-0.09704,-170.303,0.35612,0.76413,19.99,0.0,0.0,174.198,0.0,0.0,200.86,0.21093,0.04004,174.194,0.21469,0.75591,29.98,0.489,0.403,112,0.0027,0.0637,9.7683,-0.01345,-0.02543,0.00792,0.2204,0.0082,-56528,-26010,81144,70128
17.02,0.34916,0.03214,173.89,0.35064,1.02095,29.98,0.2867,-0.10657,-170.35,0.30587,0.82089,19.99,0.0,0.0,174.161,0.0,0.0,200.86,0.15408,0.04675,174.159,0.16101,0.81318,29.98,0.557,-0.526,112,-0.0242,0.1167,9.824,-0.0219,-0.00752,0.00619,0.229,-0.0082,-56181,-25666,81489,70473
17.27,0.29823,0.03824,173.923,0.30067,1.07225,29.98,0.23121,-0.11594,-170.455,0.25865,0.87716,19.99,0.0,0.0,174.223,0.0,0.0,200.86,0.10423,0.05246,174.216,0.11669,0.86336,29.98,0.463,-1.339,112,0.3977,0.0557,9.358,0.01565,-0.00326,0.01218,0.214,0.0,-55840,-25328,81829,70816
17.52,0.24401,0.04494,173.978,0.24811,1.12693,29.98,0.17974,-0.12461,-170.445,0.21871,0.92936,19.99,0.0,0.0,174.246,0.0,0.0,200.86,0.05087,0.0588,174.257,0.07775,0.91712,29.98,0.468,-1.404,112,0.2083,0.1275,9.6678,0.00113,-0.00679,-0.01172,0.2119,-0.0082,-55545,-25035,82125,71112
17.77,0.19764,0.05071,173.982,0.20404,1.17366,29.98,0.12861,-0.13322,-170.409,0.18517,0.98121,19.99,0.0,0.0,174.227,0.0,0.0,200.86,0.00519,0.06428,174.231,0.06449,0.96315,29.98,0.49,-1.442,146,0.2271,-0.079,9.7459,-0.00912,0.02217,0.01218,0.2097,0.0,-55235,-24723,82438,71425
18.02,0.14473,0.05709,174.004,0.15558,1.22698,30.41,0.07812,-0.1418,-170.337,0.1619,1.03242,20.01,0.0,0.0,174.266,0.0,0.0,200.09,-0.047,0.07033,174.258,0.08459,1.01571,30.41,0.453,-1.453,146,0.2649,0.3322,9.9883,-0.04308,0.02503,0.00952,0.2054,0.0,-54949,-24435,82726,71713
18.27,0.09854,0.06232,173.991,0.11659,1.27347,30.41,0.02619,-0.15069,-170.283,0.15295,1.08511,20.01,0.0,0.0,174.248,0.0,0.0,200.09,-0.09256,0.07528,174.252,0.11931,1.06155,30.41,0.251,-1.226,146,0.1077,0.018,9.4487,0.01099,-0.00606,0.00626,0.2097,-0.0164,-54633,-24120,83043,72030
18.52,0.04402,0.06874,174.015,0.08163,1.32838,30.41,-0.02528,-0.15949,-170.276,0.16148,1.13733,20.01,0.0,0.0,174.293,0.0,0.0,200.09,-0.1466,0.08139,174.285,0.16768,1.11595,30.41,0.335,-1.334,146,0.1437,0.0485,9.6471,-0.00133,-0.01079,0.02131,0.199,0.0082,-54336,-23827,83338,72327
18.77,-0.0002,0.07483,174.155,0.07483,1.37305,30.41,-0.07433,-0.16799,-170.119,0.1837,1.1871,20.01,0.0,0.0,174.314,0.0,0.0,200.09,-0.19054,0.08725,174.32,0.20957,1.1603,30.41,0.473,-1.019,131,0.4022,0.1778,10.2047,-0.0275,-0.00306,0.00666,0.2012,0.0164,-54036,-23528,83640,72629
19.02,-0.05098,0.08138,174.15,0.09603,1.42428,30.0,-0.12322,-0.17651,-170.12,0.21527,1.23674,20.0,0.0,0.0,174.307,0.0,0.0,200.0,-0.241,0.09363,174.308,0.25855,1.21119,30.0,0.442,-1.082,131,0.123,0.1077,10.1293,0.00519,-0.01778,-0.00732,0.1969,0.0164,-53761,-23251,83919,72908
