t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
0.269,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1,0.3133,-0.0377,9.7396,-0.00493,-0.0012,0.00406,0.0,0.0,17816,21360,16820,20290
0.519,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1,0.2801,-0.0108,9.7172,-0.00446,-0.00186,-0.00153,0.0,0.0,17816,21360,16820,20290
0.769,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1,0.1993,0.0099,9.7612,-0.00213,-0.00047,0.00466,0.0,0.0,17816,21360,16820,20290
1.019,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.3403,0.035,9.7235,-0.00513,-0.00273,0.001,0.0,0.0,17816,21360,16820,20290
1.269,0.0,0.0,-0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,199.97,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.2523,0.0018,9.7396,-0.0018,0.00047,0.0004,0.0,0.0,17816,21360,16820,20290
1.52,0.0,0.0,-0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,199.97,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.3062,0.044,9.7728,-0.00533,0.0,0.00253,0.0,0.0,17816,21360,16820,20290
1.77,0.0,0.0,-0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,199.97,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.2658,-0.0072,9.771,-0.00752,0.00107,0.00413,0.0,0.0,17816,21360,16820,20290
2.019,0.0,0.0,-0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,199.97,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.2702,-0.0395,9.71,-0.00666,-0.0028,-0.00146,0.0,0.0,17816,21360,16820,20290
2.27,0.0,0.0,-0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,200.91,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.3322,-0.0341,9.7109,-0.00559,-0.00073,0.00479,0.0,0.0,17816,21360,16820,20290
2.519,0.0,0.0,-0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,200.91,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.246,-0.0233,9.7881,-0.00559,-0.00047,0.00253,0.0,0.0,17816,21360,16820,20290
2.769,0.0,0.0,-0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,200.91,0.0,0.0,0.0,0.0,0.0,0.0,,,92,0.2352,0.0386,9.7836,-0.0032,-0.00107,0.00459,0.0,0.0,17816,21360,16820,20290
3.019,0.0,0.0,-0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,200.91,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2604,-0.026,9.7055,-0.00573,-0.00406,-0.0022,0.0,0.0,17816,21360,16820,20290
3.269,0.0,0.0,-0.0,0.0,0.0,28.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,200.91,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2684,-0.0224,9.7513,-0.00166,-0.00213,0.00313,0.0,0.0,17816,21360,16820,20290
3.519,0.0,0.0,-0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,199.26,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2774,0.0233,9.7154,0.00153,-0.00173,0.0034,0.0,0.0,17816,21360,16820,20290
3.769,0.0,0.0,-0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,199.26,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2146,0.0467,9.7674,-0.0016,0.0032,0.0032,0.0,0.0,17816,21360,16820,20290
4.019,0.0,0.0,-0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,199.26,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.3169,-0.0395,9.7692,-0.00246,0.00146,0.00439,0.0,0.0,17816,21360,16820,20290
4.27,0.0,0.0,-0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,199.26,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2927,0.0009,9.7315,-0.00386,-0.0014,-0.00033,0.0,0.0,17816,21360,16820,20290
4.519,0.0,0.0,-0.0,0.0,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,199.26,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2963,0.0224,9.7665,-0.0016,-0.003,0.00626,0.0,0.0,17816,21360,16820,20290
4.77,0.0,0.0,-0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,201.57,0.0,0.0,0.0,0.0,0.0,0.0,,,91,0.2586,-0.0736,9.745,-0.00186,-0.0002,0.00326,0.0,0.0,17816,21360,16820,20290
