t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0
2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0
3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0
3.281,-0.00018,-8e-05,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0
3.53,-0.00025,-0.00018,0.003,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,0.0,74.42,0.0,0.0,0.0,0.0,0.0,0.0
3.78,-0.00025,-0.00018,0.003,0.00031,0.0,16.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,201.62,0.0,0.0,0.0,0.0,0.0,0.0
4.03,-0.00025,-0.00018,0.003,0.00031,0.0,16.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,201.62,0.0,0.0,0.0,0.0,0.0,0.0
4.28,-0.00026,-0.00018,0.003,0.00031,0.0,16.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,201.62,0.0,0.0,0.0,0.0,0.0,0.0
4.53,-0.00017,-0.00019,0.003,0.00025,0.0,16.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,201.62,0.0,0.0,0.0,0.0,0.0,0.0
4.78,-0.00045,-0.00039,0.007,0.00059,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,199.98,0.0,0.0,0.0,0.0,0.0,0.0
5.032,-0.0006,-0.00055,0.009,0.00081,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.002,0.0,0.0,199.98,-5e-05,-4e-05,0.001,7e-05,0.0,0.0
5.281,-0.00057,-0.00056,0.005,0.0008,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.008,0.0,0.0,199.98,-2e-05,-5e-05,0.008,5e-05,0.0,0.0
5.53,-0.00052,-0.00054,0.005,0.00075,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.011,0.0,0.0,199.98,3e-05,-3e-05,-0.011,4e-05,0.0,0.0
5.78,-0.00052,-0.00054,0.005,0.00075,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.016,0.0,0.0,201.0,3e-05,-3e-05,-0.013,4e-05,0.0,23.0
6.03,-0.00052,-0.00054,0.005,0.00075,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.014,0.0,0.0,201.0,3e-05,-3e-05,-0.016,4e-05,0.0,23.0
6.28,-0.00054,-0.00054,0.005,0.00077,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.027,0.0,0.0,201.0,1e-05,-3e-05,-0.023,3e-05,0.0,23.0
6.53,-0.00038,-0.00038,-0.002,0.00053,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.045,0.0,0.0,201.0,0.00017,0.00013,-0.045,0.00022,0.0,23.0
6.78,-0.0001,-8e-05,-0.009,0.00013,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.045,0.0,0.0,201.0,0.00045,0.00043,-0.04,0.00062,0.0,23.0
7.03,-0.00011,-8e-05,-0.009,0.00013,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.045,0.0,0.0,199.2,0.00044,0.00043,-0.046,0.00062,0.0,30.4
7.28,-0.00011,-8e-05,-0.009,0.00013,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.067,0.0,0.0,199.2,0.00044,0.00043,-0.061,0.00062,0.0,30.4
7.53,-0.00011,-0.00012,-0.008,0.00016,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.063,0.0,0.0,199.2,0.00044,0.00039,-0.064,0.00059,0.0,30.4
7.78,-1e-05,2e-05,-0.016,2e-05,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.064,0.0,0.0,199.2,0.00054,0.00053,-0.064,0.00075,0.0,30.4
8.031,0.00022,0.00019,-0.022,0.00029,0.0,29.97,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,-0.077,0.0,0.0,200.81,0.00077,0.0007,-0.078,0.00104,0.0,29.97
8.28,0.0002,0.00023,-0.028,0.0003,0.0,29.97,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,-0.093,0.0,0.0,200.81,0.00075,0.00073,-0.088,0.00105,0.0,29.97
8.53,0.00028,0.00021,-0.029,0.00035,0.0,29.97,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,-0.092,0.0,0.0,200.81,0.00083,0.00072,-0.091,0.0011,0.0,29.97
8.78,0.00028,0.00021,-0.029,0.00035,0.0,29.97,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,-0.092,0.0,0.0,200.81,0.00083,0.00072,-0.094,0.0011,0.0,29.97
9.03,0.00038,0.00016,-0.028,0.00041,0.0,29.97,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,-0.103,0.0,0.0,200.81,0.00093,0.00067,-0.104,0.00114,0.0,29.97
9.28,0.00013,3e-05,-0.031,0.00014,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.11,0.0,0.0,200.93,0.00068,0.00054,-0.111,0.00087,0.0,29.62
9.53,-2e-05,-9e-05,-0.03,9e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.106,0.0,0.0,200.93,0.00053,0.00042,-0.108,0.00068,0.0,29.62
9.78,-2e-05,-9e-05,-0.03,9e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.113,0.0,0.0,200.93,0.00053,0.00042,-0.113,0.00068,0.0,29.62
10.03,-2e-05,-9e-05,-0.03,9e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.103,0.0,0.0,200.93,0.00053,0.00042,-0.104,0.00068,0.0,29.62
10.28,-2e-05,-9e-05,-0.03,9e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.118,0.0,0.0,200.93,0.00053,0.00042,-0.12,0.00068,0.0,29.62
10.531,-2e-05,-9e-05,-0.03,9e-05,0.0,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.123,0.0,0.0,199.93,0.00053,0.00042,-0.125,0.00068,0.0,30.39
10.78,-2e-05,-9e-05,-0.03,9e-05,0.0,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.123,0.0,0.0,199.93,0.00053,0.00042,-0.122,0.00068,0.0,30.39
11.03,-2e-05,-9e-05,-0.03,9e-05,0.0,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.139,0.0,0.0,199.93,0.00053,0.00042,-0.139,0.00068,0.0,30.39
11.281,-2e-05,-9e-05,-0.03,9e-05,0.0,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.141,0.0,0.0,199.93,0.00053,0.00042,-0.141,0.00068,0.0,30.39
11.53,-2e-05,-9e-05,-0.03,9e-05,0.0,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.143,0.0,0.0,199.93,0.00053,0.00042,-0.142,0.00068,0.0,30.39
11.78,-2e-05,-9e-05,-0.03,9e-05,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.161,0.0,0.0,200.88,0.00053,0.00042,-0.162,0.00068,0.0,29.61
12.03,-2e-05,-9e-05,-0.03,9e-05,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.166,0.0,0.0,200.88,0.00053,0.00042,-0.164,0.00068,0.0,29.61
12.28,-2e-05,-9e-05,-0.03,9e-05,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.174,0.0,0.0,200.88,0.00053,0.00042,-0.174,0.00068,0.0,29.61
12.53,-2e-05,-9e-05,-0.03,9e-05,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.18,0.0,0.0,200.88,0.00053,0.00042,-0.177,0.00067,0.0,29.61
12.78,-2e-05,-9e-05,-0.03,9e-05,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.181,0.0,0.0,200.88,0.00053,0.00042,-0.182,0.00067,0.0,29.61
13.03,-2e-05,-9e-05,-0.03,9e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.184,0.0,0.0,199.2,0.00053,0.00042,-0.185,0.00067,0.0,29.6
13.28,-2e-05,-9e-05,-0.03,9e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.191,0.0,0.0,199.2,0.00053,0.00042,-0.192,0.00067,0.0,29.6
13.53,-2e-05,-9e-05,-0.03,9e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.188,0.0,0.0,199.2,0.00053,0.00042,-0.194,0.00067,0.0,29.6
13.78,-2e-05,-9e-05,-0.03,9e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.188,0.0,0.0,199.2,0.00053,0.00042,-0.187,0.00067,0.0,29.6
14.03,-2e-05,-9e-05,-0.03,9e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.186,0.0,0.0,200.98,0.00053,0.00042,-0.187,0.00067,0.0,30.0
14.281,5e-05,-2e-05,-0.033,5e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.182,0.0,0.0,200.98,0.0006,0.00049,-0.182,0.00077,0.0,30.0
14.53,5e-05,-2e-05,-0.033,5e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.173,0.0,0.0,200.98,0.0006,0.00049,-0.175,0.00077,0.0,30.0
14.781,5e-05,-2e-05,-0.033,5e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.189,0.0,0.0,200.98,0.0006,0.00049,-0.189,0.00077,0.0,30.0
15.03,5e-05,-2e-05,-0.033,5e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.195,0.0,0.0,200.98,0.0006,0.00049,-0.194,0.00077,0.0,30.0
15.281,5e-05,-2e-05,-0.033,5e-05,0.0,30.38,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.182,0.0,0.0,200.67,0.0006,0.00049,-0.182,0.00077,0.0,30.38
15.53,5e-05,-2e-05,-0.033,5e-05,0.0,30.38,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.173,0.0,0.0,200.67,0.0006,0.00049,-0.174,0.00077,0.0,30.38
15.781,5e-05,-2e-05,-0.033,5e-05,0.0,30.38,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.191,0.0,0.0,200.67,0.0006,0.00049,-0.185,0.00077,0.0,30.38
16.031,5e-05,-2e-05,-0.033,5e-05,0.0,30.38,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.188,0.0,0.0,200.67,0.0006,0.00049,-0.189,0.00077,0.0,30.38
16.28,5e-05,-2e-05,-0.033,5e-05,0.0,30.38,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.213,0.0,0.0,200.67,0.0006,0.00049,-0.21,0.00077,0.0,30.38
16.53,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.224,0.0,0.0,200.15,0.0006,0.00049,-0.223,0.00077,0.0,29.62
16.781,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.219,0.0,0.0,200.15,0.0006,0.00049,-0.219,0.00077,0.0,29.62
17.03,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.234,0.0,0.0,200.15,0.0006,0.00049,-0.234,0.00077,0.0,29.62
17.28,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.243,0.0,0.0,200.15,0.0006,0.00049,-0.238,0.00077,0.0,29.62
17.53,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.248,0.0,0.0,198.96,0.0006,0.00049,-0.247,0.00077,0.0,28.99
17.781,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.256,0.0,0.0,198.96,0.0006,0.00049,-0.256,0.00077,0.0,28.99
18.03,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.275,0.0,0.0,198.96,0.0006,0.00049,-0.275,0.00077,0.0,28.99
18.282,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.284,0.0,0.0,198.96,0.0006,0.00049,-0.284,0.00077,0.0,28.99
18.531,5e-05,-2e-05,-0.033,5e-05,0.0,28.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.288,0.0,0.0,200.89,0.0006,0.00049,-0.289,0.00077,0.0,28.98
18.78,5e-05,-2e-05,-0.033,5e-05,0.0,28.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.311,0.0,0.0,200.89,0.0006,0.00049,-0.312,0.00077,0.0,28.98
19.03,5e-05,-2e-05,-0.033,5e-05,0.0,28.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.306,0.0,0.0,200.89,0.0006,0.00049,-0.304,0.00077,0.0,28.98
19.281,5e-05,-2e-05,-0.033,5e-05,0.0,28.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.303,0.0,0.0,200.89,0.0006,0.00049,-0.303,0.00077,0.0,28.98
19.53,5e-05,-2e-05,-0.033,5e-05,0.0,28.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.306,0.0,0.0,200.89,0.0006,0.00049,-0.304,0.00077,0.0,28.98
19.781,5e-05,-2e-05,-0.033,5e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.298,0.0,0.0,200.83,0.0006,0.00049,-0.298,0.00077,0.0,29.6
20.03,5e-05,-2e-05,-0.033,5e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.308,0.0,0.0,200.83,0.0006,0.00049,-0.307,0.00077,0.0,29.6
20.28,5e-05,-2e-05,-0.033,5e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.303,0.0,0.0,200.83,0.0006,0.00049,-0.306,0.00077,0.0,29.6
20.53,5e-05,-2e-05,-0.033,5e-05,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.313,0.0,0.0,200.83,0.0006,0.00049,-0.312,0.00077,0.0,29.6
20.781,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.305,0.0,0.0,199.96,0.0006,0.00049,-0.305,0.00077,0.0,28.99
21.03,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.308,0.0,0.0,199.96,0.0006,0.00049,-0.308,0.00077,0.0,28.99
21.281,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.319,0.0,0.0,199.96,0.0006,0.00049,-0.319,0.00077,0.0,28.99
21.531,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.319,0.0,0.0,199.96,0.0006,0.00049,-0.316,0.00077,0.0,28.99
21.781,5e-05,-2e-05,-0.033,5e-05,0.0,28.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.327,0.0,0.0,199.96,0.0006,0.00049,-0.327,0.00077,0.0,28.99
22.03,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.342,0.0,0.0,199.32,0.0006,0.00049,-0.341,0.00077,0.0,29.62
22.281,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.348,0.0,0.0,199.32,0.0006,0.00049,-0.348,0.00077,0.0,29.62
22.53,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.348,0.0,0.0,199.32,0.0006,0.00049,-0.348,0.00077,0.0,29.62
22.78,5e-05,-2e-05,-0.033,5e-05,0.0,29.62,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.355,0.0,0.0,199.32,0.0006,0.00049,-0.355,0.00077,0.0,29.62
23.03,5e-05,-2e-05,-0.033,5e-05,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.368,0.0,0.0,200.96,0.0006,0.00049,-0.369,0.00077,0.0,29.99
23.28,5e-05,-2e-05,-0.033,5e-05,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.369,0.0,0.0,200.96,0.0006,0.00049,-0.369,0.00077,0.0,29.99
23.53,5e-05,-2e-05,-0.033,5e-05,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.397,0.0,0.0,200.96,0.0006,0.00049,-0.395,0.00077,0.0,29.99
23.78,5e-05,-2e-05,-0.033,5e-05,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.396,0.0,0.0,200.96,0.0006,0.00049,-0.395,0.00077,0.0,29.99
24.032,5e-05,-2e-05,-0.033,5e-05,0.0,29.96,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,-0.413,0.0,0.0,200.75,0.0006,0.00049,-0.408,0.00077,0.0,29.96
24.28,5e-05,-2e-05,-0.033,5e-05,0.0,29.96,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,-0.43,0.0,0.0,200.75,0.0006,0.00049,-0.425,0.00077,0.0,29.96
24.53,5e-05,-2e-05,-0.033,5e-05,0.0,29.96,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,-0.432,0.0,0.0,200.75,0.0006,0.00049,-0.437,0.00077,0.0,29.96
24.78,5e-05,-2e-05,-0.033,5e-05,0.0,29.96,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,-0.44,0.0,0.0,200.75,0.0006,0.00049,-0.44,0.00077,0.0,29.96
25.03,5e-05,-2e-05,-0.033,5e-05,0.0,29.96,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,-0.429,0.0,0.0,200.75,0.0006,0.00049,-0.431,0.00077,0.0,29.96
25.281,5e-05,-2e-05,-0.033,5e-05,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.431,0.0,0.0,200.91,0.0006,0.00049,-0.431,0.00077,0.0,30.42
25.53,5e-05,-2e-05,-0.033,5e-05,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.433,0.0,0.0,200.91,0.0006,0.00049,-0.435,0.00077,0.0,30.42
25.78,5e-05,-2e-05,-0.033,5e-05,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.436,0.0,0.0,200.91,0.0006,0.00049,-0.436,0.00077,0.0,30.42
26.03,5e-05,-2e-05,-0.033,5e-05,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.434,0.0,0.0,200.91,0.0006,0.00049,-0.434,0.00077,0.0,30.42
26.28,5e-05,-2e-05,-0.033,5e-05,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.424,0.0,0.0,200.91,0.0006,0.00049,-0.424,0.00077,0.0,30.42
26.53,5e-05,-2e-05,-0.033,5e-05,0.0,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.42,0.0,0.0,199.29,0.0006,0.00049,-0.421,0.00077,0.0,28.01
26.781,5e-05,-2e-05,-0.033,5e-05,0.0,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.428,0.0,0.0,199.29,0.0006,0.00049,-0.428,0.00077,0.0,28.01
27.03,5e-05,-2e-05,-0.033,5e-05,0.0,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.423,0.0,0.0,199.29,0.0006,0.00049,-0.422,0.00077,0.0,28.01
27.28,5e-05,-2e-05,-0.033,5e-05,0.0,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.429,0.0,0.0,199.29,0.0006,0.00049,-0.429,0.00077,0.0,28.01
27.53,5e-05,-2e-05,-0.033,5e-05,0.0,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.417,0.0,0.0,199.29,0.0006,0.00049,-0.417,0.00077,0.0,28.01
27.78,5e-05,-2e-05,-0.033,5e-05,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.429,0.0,0.0,201.62,0.0006,0.00049,-0.429,0.00077,0.0,30.4
28.03,5e-05,-2e-05,-0.033,5e-05,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.432,0.0,0.0,201.62,0.0006,0.00049,-0.433,0.00077,0.0,30.4
28.281,5e-05,-2e-05,-0.033,5e-05,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.435,0.0,0.0,201.62,0.0006,0.00049,-0.435,0.00077,0.0,30.4
28.53,5e-05,-2e-05,-0.033,5e-05,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.44,0.0,0.0,201.62,0.0006,0.00049,-0.439,0.00077,0.0,30.4
28.78,0.0,-1e-05,-0.038,1e-05,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.436,0.0,0.0,199.99,0.00055,0.0005,-0.436,0.00074,0.0,29.0
29.03,0.0,-1e-05,-0.038,1e-05,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.438,0.0,0.0,199.99,0.00055,0.0005,-0.437,0.00074,0.0,29.0
29.28,0.00034,0.00037,-0.047,0.0005,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.431,0.0,0.0,199.99,0.00089,0.00088,-0.43,0.00125,0.0,29.0
29.53,0.00016,0.00044,-0.049,0.00047,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.451,0.0,0.0,199.99,0.00072,0.00094,-0.451,0.00119,0.0,29.0
29.78,-9e-05,0.00084,-0.074,0.00085,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.463,0.0,0.0,200.99,0.00046,0.00135,-0.463,0.00143,0.0,30.0
30.03,-9e-05,0.00084,-0.074,0.00085,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.463,0.0,0.0,200.99,0.00046,0.00135,-0.463,0.00143,0.0,30.0
30.281,-0.0009,0.00061,-0.07,0.00108,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.465,0.0,0.0,200.99,-0.00034,0.00112,-0.465,0.00117,0.0,30.0
30.53,0.00027,0.00137,-0.074,0.0014,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.46,0.0,0.0,200.99,0.00083,0.00188,-0.458,0.00206,0.0,30.0
30.78,0.00034,0.00153,-0.075,0.00157,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.457,0.0,0.0,199.98,0.0009,0.00204,-0.457,0.00223,0.0,30.0
31.03,0.00089,0.00187,-0.078,0.00206,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.459,0.0,0.0,199.98,0.00145,0.00237,-0.459,0.00278,0.0,30.0
31.28,0.00295,0.00301,-0.072,0.00422,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.465,0.0,0.0,199.98,0.00352,0.0035,-0.465,0.00497,0.00503,30.0
31.53,0.00315,0.00318,-0.065,0.00448,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.465,0.0,0.0,199.98,0.00372,0.00367,-0.466,0.00523,0.00503,30.0
