t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz
3.291,-0.0002,-0.00024,0.003,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,84.77
3.541,-0.00019,-0.00029,0.002,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,84.77
3.79,-0.00031,-0.00025,0.0,0.0004,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,200.27
4.041,-0.0005,-0.00033,0.005,0.0006,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,200.27
4.29,-0.00046,-0.00048,0.012,0.00067,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,200.27
4.541,-0.00054,-0.00058,0.013,0.00079,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,200.27
4.791,-0.00045,-0.00059,0.018,0.00074,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.99
5.04,-0.00033,-0.00067,0.025,0.00075,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,199.99
5.291,-0.00046,-0.00087,0.034,0.00098,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.004,0.0,0.0,199.99
5.542,-0.00038,-0.00084,0.034,0.00092,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,199.99
5.791,-0.0005,-0.00096,0.044,0.00108,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,199.84
6.041,-0.00055,-0.00102,0.047,0.00116,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015,0.0,0.0,199.84
6.29,-0.00046,-0.00105,0.049,0.00115,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026,0.0,0.0,199.84
6.54,-0.00048,-0.00111,0.052,0.00121,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.0,0.0,199.84
6.79,-0.00051,-0.00128,0.057,0.00138,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024,0.0,0.0,199.84
7.04,-0.00053,-0.00142,0.065,0.00151,0.0,28.02,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.027,0.0,0.0,200.93
7.291,-0.00065,-0.00142,0.066,0.00156,0.0,28.02,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.017,0.0,0.0,200.93
7.541,-0.00058,-0.00148,0.07,0.00159,0.0,28.02,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.011,0.0,0.0,200.93
7.791,-0.00079,-0.00152,0.07,0.00171,0.0,28.02,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.016,0.0,0.0,200.93
8.041,-0.00071,-0.00143,0.067,0.0016,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013,0.0,0.0,199.98
8.291,-0.00061,-0.00124,0.061,0.00138,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,199.98
8.54,-0.00072,-0.00131,0.066,0.00149,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0,0.0,199.98
8.79,-0.00088,-0.00146,0.066,0.0017,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022,0.0,0.0,199.98
9.04,-0.00089,-0.0015,0.073,0.00175,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013,0.0,0.0,199.98
9.29,-0.00101,-0.00156,0.081,0.00186,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.014,0.0,0.0,200.01
9.54,-0.00121,-0.00174,0.087,0.00212,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.019,0.0,0.0,200.01
9.79,-0.0012,-0.00193,0.094,0.00227,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.0,0.0,200.01
10.041,-0.0012,-0.0019,0.091,0.00224,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.024,0.0,0.0,200.01
10.291,-0.00119,-0.00175,0.089,0.00212,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019,0.0,0.0,199.99
10.541,-0.00119,-0.00164,0.087,0.00203,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.0,0.0,199.99
10.791,-0.00119,-0.00151,0.078,0.00192,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0,0.0,199.99
11.042,-0.00108,-0.00139,0.077,0.00176,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.0,0.0,199.99
11.291,-0.00097,-0.0013,0.073,0.00162,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026,0.0,0.0,199.82
11.541,-0.0011,-0.00132,0.076,0.00172,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,199.82
11.79,-0.00124,-0.00132,0.076,0.00181,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.0,0.0,199.82
12.041,-0.00117,-0.00128,0.075,0.00174,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033,0.0,0.0,199.82
12.291,-0.00114,-0.00133,0.073,0.00175,0.0,29.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.0,0.0,199.82
12.541,-0.0013,-0.00111,0.061,0.00172,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.031,0.0,0.0,201.74
12.791,-0.00147,-0.00116,0.064,0.00187,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.035,0.0,0.0,201.74
13.04,-0.00158,-0.00113,0.059,0.00194,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.029,0.0,0.0,201.74
13.291,-0.00139,-0.00112,0.059,0.00179,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.019,0.0,0.0,201.74
13.541,-0.00133,-0.00112,0.061,0.00174,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.028,0.0,0.0,201.74
13.79,-0.00143,-0.00147,0.078,0.00205,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.023,0.0,0.0,199.22
14.041,-0.00147,-0.00118,0.065,0.00189,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.019,0.0,0.0,199.22
14.291,-0.00153,-0.00106,0.059,0.00186,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.006,0.0,0.0,199.22
14.541,-0.00183,-0.00114,0.061,0.00215,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.004,0.0,0.0,199.22
14.79,-0.00181,-0.00116,0.063,0.00215,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.012,0.0,0.0,199.99
15.04,-0.00179,-0.00094,0.052,0.00202,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03,0.0,0.0,199.99
15.291,-0.00174,-0.00101,0.06,0.00201,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.036,0.0,0.0,199.99
15.54,-0.00203,-0.00123,0.063,0.00237,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.026,0.0,0.0,199.99
15.791,-0.0021,-0.0011,0.059,0.00237,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.028,0.0,0.0,199.99
16.041,-0.00189,-0.00096,0.06,0.00212,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02,0.0,0.0,199.99
16.292,-0.00168,-0.00111,0.067,0.00201,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.038,0.0,0.0,199.99
16.542,0.00182,-0.00132,0.093,0.00225,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.036,0.0,0.0,199.99
16.791,0.0075,-0.00124,0.114,0.00761,0.00511,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.013,0.0,0.0,199.97
17.04,0.01601,-0.0014,0.183,0.01607,0.01614,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.085,0.0,0.0,199.97
17.29,0.02929,-0.00105,0.274,0.02931,0.02765,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.224,0.0,0.0,199.97
17.541,0.04244,-0.0008,0.428,0.04245,0.03876,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.363,0.0,0.0,199.97
17.79,0.05137,-0.00056,0.54,0.05137,0.04887,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.527,0.0,0.0,199.97
18.041,0.06118,-0.00011,0.629,0.06118,0.05986,27.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.645,0.0,0.0,200.83
18.29,0.07377,0.0003,0.758,0.07377,0.07226,27.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.782,0.0,0.0,200.83
18.542,0.08685,0.0006,0.946,0.08686,0.08487,27.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.001,0.0,0.0,200.83
18.791,0.10527,0.00079,1.018,0.10527,0.10198,27.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.933,0.0,0.0,200.83
19.041,0.1057,0.00087,0.974,0.1057,0.10198,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.937,0.0,0.0,196.84
19.291,0.10555,0.00089,0.95,0.10555,0.10198,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.909,0.0,0.0,196.84
19.541,0.10598,0.00084,0.944,0.10598,0.10198,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.856,0.0,0.0,196.84
19.79,0.11327,0.00121,0.92,0.11328,0.11346,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.869,0.0,0.0,196.84
20.041,0.12654,0.00182,0.881,0.12655,0.12494,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.825,0.0,0.0,196.84
20.291,0.13983,0.00243,0.813,0.13985,0.13607,30.42,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.79,0.0,0.0,200.13
20.541,0.15282,0.00294,0.834,0.15285,0.15305,30.42,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.835,0.0,0.0,200.13
20.79,0.17166,0.00335,0.844,0.17169,0.17189,30.42,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,200.13
21.04,0.19287,0.00376,0.935,0.19291,0.19312,30.42,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.913,0.0,0.0,200.13
21.291,0.21178,0.00429,0.891,0.21182,0.20928,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.871,0.0,0.0,200.0
21.541,0.23059,0.00472,0.906,0.23064,0.23086,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,200.0
21.791,0.25324,0.0056,0.932,0.2533,0.25352,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.905,0.0,0.0,200.0
22.041,0.2753,0.00602,0.941,0.27537,0.27352,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.916,0.0,0.0,200.0
22.291,0.29001,0.00661,0.973,0.29009,0.2859,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.924,0.0,0.0,200.0
22.54,0.30645,0.0073,0.931,0.30654,0.30677,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.908,0.0,0.0,200.02
22.79,0.32906,0.00788,0.892,0.32916,0.3294,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.815,0.0,0.0,200.02
23.043,0.3504,0.00838,0.826,0.3505,0.35074,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.741,0.0,0.0,200.02
23.29,0.3693,0.00917,0.78,0.36941,0.36672,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.704,0.0,0.0,200.02
23.541,0.38906,0.00964,0.738,0.38918,0.38943,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.635,0.0,0.0,199.98
23.79,0.41025,0.01022,0.677,0.41038,0.40805,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.542,0.0,0.0,199.98
24.041,0.4283,0.01078,0.643,0.42844,0.42604,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.564,0.0,0.0,199.98
24.292,0.44958,0.01128,0.64,0.44972,0.44748,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.597,0.0,0.0,199.98
24.54,0.47147,0.01182,0.644,0.47162,0.46896,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.518,0.0,0.0,199.98
24.792,0.49174,0.01247,0.568,0.49189,0.49217,28.77,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.426,0.0,0.0,199.02
25.041,0.51666,0.01314,0.525,0.51683,0.51711,28.77,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.412,0.0,0.0,199.02
25.29,0.53942,0.01361,0.462,0.5396,0.53678,28.77,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.303,0.0,0.0,199.02
25.54,0.56116,0.01383,0.413,0.56133,0.55904,28.77,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.305,0.0,0.0,199.02
25.79,0.58057,0.01458,0.365,0.58075,0.57801,28.77,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.296,0.0,0.0,199.02
26.041,0.60271,0.01523,0.372,0.6029,0.60322,28.03,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.271,0.0,0.0,201.78
26.291,0.62746,0.01614,0.307,0.62767,0.62798,28.03,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.26,0.0,0.0,201.78
26.541,0.64739,0.0163,0.295,0.6476,0.64792,28.03,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.277,0.0,0.0,201.78
26.79,0.6781,0.01654,0.321,0.6783,0.67863,28.03,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.239,0.0,0.0,201.78
27.042,0.70391,0.01676,0.294,0.70411,0.70444,26.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.243,0.0,0.0,199.75
27.291,0.72617,0.01704,0.376,0.72637,0.72347,26.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.0,199.75
27.54,0.75336,0.01718,0.407,0.75356,0.7539,26.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.387,0.0,0.0,199.75
27.79,0.7767,0.01752,0.454,0.7769,0.77394,26.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.416,0.0,0.0,199.75
28.041,0.80052,0.01814,0.489,0.80073,0.80109,26.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.431,0.0,0.0,199.75
28.29,0.82783,0.01882,0.442,0.82804,0.8284,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.399,0.0,0.0,200.21
28.541,0.85471,0.01946,0.349,0.85493,0.85529,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.335,0.0,0.0,200.21
28.791,0.882,0.01937,0.355,0.88222,0.87867,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.309,0.0,0.0,200.21
29.041,0.91152,0.01938,0.314,0.91173,0.91211,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.227,0.0,0.0,200.21
29.29,0.94747,0.01954,0.265,0.94767,0.94807,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.183,0.0,0.0,200.0
29.54,0.9757,0.02029,0.202,0.97591,0.9726,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.208,0.0,0.0,200.0
29.791,1.00202,0.02051,0.264,1.00223,0.99954,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.259,0.0,0.0,200.0
30.041,1.02611,0.02073,0.292,1.02632,1.02382,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.244,0.0,0.0,200.0
30.29,1.04826,0.02107,0.241,1.04847,1.0489,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.205,0.0,0.0,200.0
30.54,1.07172,0.02151,0.215,1.07193,1.06906,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.139,0.0,0.0,200.0
30.791,1.09785,0.02186,0.144,1.09806,1.0985,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.0,0.0,200.0
31.04,1.11706,0.02184,0.045,1.11727,1.11506,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.015,0.0,0.0,200.0
31.291,1.1398,0.0219,-0.015,1.14001,1.13749,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.073,0.0,0.0,199.98
31.541,1.15942,0.02193,-0.017,1.15962,1.16008,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.117,0.0,0.0,199.98
31.791,1.184,0.02217,-0.094,1.18421,1.18467,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17,0.0,0.0,199.98
32.041,1.20842,0.02208,-0.123,1.20862,1.20909,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.252,0.0,0.0,199.98
32.291,1.22999,0.02194,-0.217,1.23018,1.22759,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.324,0.0,0.0,200.0
32.541,1.25183,0.02217,-0.219,1.25203,1.25251,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.267,0.0,0.0,200.0
32.79,1.27954,0.02162,-0.144,1.27973,1.28024,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.275,0.0,0.0,200.0
33.04,1.30101,0.02156,-0.22,1.30119,1.29891,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.34,0.0,0.0,200.0
33.291,1.32456,0.02182,-0.269,1.32474,1.32223,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37,0.0,0.0,200.0
33.541,1.34664,0.02179,-0.305,1.34682,1.34734,29.58,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.434,0.0,0.0,201.46
33.791,1.36971,0.02177,-0.377,1.36989,1.36753,29.58,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.459,0.0,0.0,201.46
34.042,1.38988,0.02189,-0.472,1.39005,1.39058,29.58,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.507,0.0,0.0,201.46
34.29,1.41535,0.02207,-0.508,1.41552,1.41606,29.58,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.511,0.0,0.0,201.46
34.541,1.43773,0.0221,-0.536,1.4379,1.43526,29.58,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.534,0.0,0.0,201.46
34.791,1.46122,0.022,-0.554,1.46138,1.45916,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.531,0.0,0.0,199.34
35.041,1.48688,0.02207,-0.485,1.48705,1.48431,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.51,0.0,0.0,199.34
35.29,1.51015,0.02208,-0.476,1.51031,1.51088,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.569,0.0,0.0,199.34
35.541,1.53337,0.02308,-0.519,1.53354,1.53414,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.517,0.0,0.0,199.34
35.79,1.5561,0.02239,-0.475,1.55626,1.55361,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.524,0.0,0.0,199.34
36.04,1.58267,0.02232,-0.506,1.58283,1.58032,30.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.553,0.0,0.0,201.62
36.291,1.60458,0.02229,-0.518,1.60474,1.60542,30.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.583,0.0,0.0,201.62
36.541,1.62527,0.02253,-0.572,1.62543,1.62339,30.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.592,0.0,0.0,201.62
36.791,1.6484,0.02229,-0.649,1.64855,1.64617,30.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.714,0.0,0.0,201.62
37.041,1.66967,0.02259,-0.767,1.66982,1.67055,26.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.744,0.0,0.0,198.91
37.291,1.69464,0.02235,-0.767,1.69479,1.69552,26.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.785,0.0,0.0,198.91
37.54,1.71586,0.02239,-0.861,1.716,1.71674,26.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.889,0.0,0.0,198.91
37.79,1.73992,0.02441,-1.065,1.74009,1.74123,26.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.967,0.0,0.0,198.91
38.041,1.75892,0.02395,-1.089,1.75908,1.75751,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.94,0.0,0.0,198.99
38.291,1.77988,0.02481,-1.155,1.78005,1.78132,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.937,0.0,0.0,198.99
38.541,1.79676,0.02384,-1.068,1.79692,1.79361,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.876,0.0,0.0,198.99
38.79,1.81839,0.0254,-1.14,1.81857,1.81682,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.827,0.0,0.0,198.99
39.04,1.83993,0.02606,-1.197,1.84012,1.83934,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.823,0.0,0.0,198.99
39.291,1.85832,0.02448,-1.134,1.85848,1.86068,29.61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.835,0.0,0.0,199.27
39.541,1.87641,0.0236,-1.086,1.87656,1.87628,29.61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.882,0.0,0.0,199.27
39.791,1.89524,0.02158,-0.954,1.89536,1.89344,29.61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.902,0.0,0.0,199.27
40.042,1.90871,0.02146,-1.02,1.90883,1.90692,29.61,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.983,0.0,0.0,199.27
40.291,1.93414,0.0255,-1.455,1.93431,1.9351,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.006,0.0,0.0,199.0
40.54,1.95077,0.02524,-1.453,1.95093,1.95429,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.993,0.0,0.0,199.0
40.79,1.9691,0.03185,-2.164,1.96936,1.97387,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.994,0.0,0.0,199.0
41.041,1.98043,0.03657,-2.758,1.98077,1.98581,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.023,0.0,0.0,199.0
41.291,1.98039,0.03657,-2.757,1.98073,1.98581,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.02,0.0,0.0,199.0
41.541,1.98039,0.03657,-2.757,1.98073,1.98581,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-1.027,0.0,0.0,201.6
41.791,1.9804,0.03657,-2.757,1.98073,1.98581,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-1.017,0.0,0.0,201.6
42.041,1.9804,0.03657,-2.757,1.98073,1.98581,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-1.007,0.0,0.0,201.6
42.291,1.9804,0.03657,-2.757,1.98073,1.98581,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.985,0.0,0.0,201.6
42.541,1.9804,0.03657,-2.757,1.98073,1.98581,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.965,0.0,0.0,200.84
