t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz
3.574,-0.0,0.0,-0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.92
3.825,-0.0,0.0,-0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.92
4.074,-0.0,0.0,-0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.92
4.324,-0.0,0.0,-0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.92
4.574,-0.0,0.0,-0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.92
4.825,-0.0,-0.0,-0.0,0.0,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,199.15
5.074,0.00022,-0.0002,-0.0,0.0003,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.003,0.0,0.0,199.15
5.324,0.00022,-0.0002,-0.0,0.0003,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.0,0.0,199.15
5.574,0.00022,-0.0002,-0.0,0.0003,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.003,0.0,0.0,199.15
5.824,0.00022,-0.0002,-0.0,0.0003,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.006,0.0,0.0,199.15
6.074,0.00022,-0.0002,-0.0,0.0003,0.0,28.82,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.015,0.0,0.0,200.11
6.324,0.00022,-0.0002,-0.0,0.0003,0.0,28.82,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.021,0.0,0.0,200.11
6.574,0.00022,-0.0002,-0.0,0.0003,0.0,28.82,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.018,0.0,0.0,200.11
6.825,0.00022,-0.0002,-0.0,0.0003,0.0,28.82,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.01,0.0,0.0,200.11
7.074,0.00022,-0.0002,-0.0,0.0003,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007,0.0,0.0,199.0
7.325,0.00022,-0.0002,-0.0,0.0003,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.007,0.0,0.0,199.0
7.574,0.00022,-0.0002,-0.0,0.0003,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.009,0.0,0.0,199.0
7.824,0.00022,-0.0002,-0.0,0.0003,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.008,0.0,0.0,199.0
8.074,0.00022,-0.0002,-0.0,0.0003,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.019,0.0,0.0,199.0
8.324,0.00022,-0.0002,-0.0,0.0003,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.011,0.0,0.0,199.99
8.574,0.00022,-0.0002,-0.0,0.0003,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.006,0.0,0.0,199.99
8.824,0.00022,-0.0002,-0.0,0.0003,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.011,0.0,0.0,199.99
9.074,0.00022,-0.0002,-0.0,0.0003,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.014,0.0,0.0,199.99
9.324,0.00022,-0.0002,-0.0,0.0003,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.025,0.0,0.0,199.99
9.574,0.00022,-0.0002,-0.0,0.0003,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.019,0.0,0.0,200.81
9.824,0.00022,-0.0002,-0.0,0.0003,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.007,0.0,0.0,200.81
10.074,0.00022,-0.0002,-0.0,0.0003,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.009,0.0,0.0,200.81
10.324,0.00165,0.00017,-0.004,0.00166,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.009,0.0,0.0,200.81
10.574,0.00165,0.00016,-0.004,0.00166,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.012,0.0,0.0,199.98
10.824,0.00165,0.00016,-0.004,0.00166,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.007,0.0,0.0,199.98
11.074,0.00165,0.00017,-0.004,0.00166,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.013,0.0,0.0,199.98
11.324,0.00165,0.00017,-0.004,0.00166,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.014,0.0,0.0,199.98
11.575,0.00165,0.00017,-0.004,0.00166,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.009,0.0,0.0,199.86
11.824,0.00165,0.00017,-0.004,0.00166,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.023,0.0,0.0,199.86
12.074,0.00165,0.00017,-0.004,0.00166,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.011,0.0,0.0,199.86
12.325,0.00165,0.00017,-0.004,0.00166,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.005,0.0,0.0,199.86
12.574,0.00165,0.00017,-0.004,0.00166,0.0,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.016,0.0,0.0,199.86
12.824,0.00165,0.00017,-0.004,0.00166,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.013,0.0,0.0,200.93
13.074,0.00165,0.00017,-0.004,0.00166,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.021,0.0,0.0,200.93
13.326,0.00129,0.00065,-0.004,0.00144,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.027,0.0,0.0,200.93
13.574,0.00129,0.00065,-0.004,0.00144,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.031,0.0,0.0,200.93
13.824,0.00129,0.00065,-0.004,0.00144,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.025,0.0,0.0,199.98
14.074,0.00129,0.00065,-0.004,0.00144,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.026,0.0,0.0,199.98
14.324,0.00129,0.00065,-0.004,0.00144,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.036,0.0,0.0,199.98
14.574,-0.01121,0.00149,0.036,0.01131,0.00697,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.04,0.0,0.0,199.98
14.824,-0.03854,-0.00614,0.147,0.03903,0.04076,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.029,0.0,0.0,199.98
15.074,-0.08834,-0.01492,0.421,0.08959,0.09206,29.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.016,0.0,0.0,200.01
15.324,-0.16166,-0.02281,0.609,0.16326,0.16595,29.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.035,0.0,0.0,200.01
15.574,-0.30669,0.00812,0.311,0.3068,0.3189,29.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.094,0.0,0.0,200.01
15.825,-0.48933,0.05495,-0.21,0.4924,0.50882,29.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.131,0.0,0.0,200.01
16.074,-0.63646,0.08221,-0.638,0.64175,0.66095,29.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.119,0.0,0.0,200.01
16.324,-0.82358,0.12144,-1.002,0.83248,0.85349,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.113,0.0,0.0,199.21
16.574,-0.95949,0.13257,-1.127,0.96861,1.0396,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.113,0.0,0.0,199.21
16.824,-0.94403,0.10268,-0.934,0.94959,1.07358,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.13,0.0,0.0,199.21
17.074,0.82891,-0.86773,19.4,1.20002,3.10824,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.187,0.0,0.0,199.21
17.325,0.81343,-0.87431,19.516,1.19419,3.12296,26.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.226,0.0,0.0,200.83
17.574,0.79551,-0.88424,19.861,1.18942,3.1442,26.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.278,0.0,0.0,200.83
17.824,0.77806,-0.89429,20.224,1.18538,3.16884,26.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.302,0.0,0.0,200.83
18.074,0.75895,-0.91038,20.97,1.18524,3.19063,26.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,200.83
18.324,0.74222,-0.92526,21.595,1.18617,3.21323,26.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.0,0.0,200.83
18.574,0.72422,-0.94012,22.152,1.18673,3.23699,27.22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.341,0.0,0.0,200.92
18.824,0.70863,-0.95372,22.657,1.18816,3.25674,27.22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.333,0.0,0.0,200.92
19.074,0.69219,-0.96826,23.163,1.19024,3.28235,27.22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.311,0.0,0.0,200.92
19.324,0.67611,-0.98396,23.673,1.19386,3.30081,27.22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.264,0.0,0.0,200.92
19.574,0.65583,-0.9943,23.761,1.19112,3.32432,27.22,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.242,0.0,0.0,200.92
19.825,0.63585,-1.00174,23.606,1.1865,3.34913,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.173,0.0,0.0,199.9
20.074,0.61147,-1.01233,23.564,1.18267,3.37575,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.146,0.0,0.0,199.9
20.324,0.5885,-1.02083,23.59,1.17832,3.39699,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.294,0.0,0.0,199.9
20.574,0.56811,-1.0293,23.725,1.17568,3.41777,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.466,0.0,0.0,199.9
20.824,0.55138,-1.03767,23.937,1.17507,3.43845,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.711,0.0,0.0,199.9
21.074,0.52927,-1.04682,24.113,1.17301,3.46259,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.879,0.0,0.0,200.11
21.324,0.50916,-1.05508,24.25,1.17152,3.48732,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.102,0.0,0.0,200.11
21.574,0.4835,-1.06628,24.564,1.17078,3.51108,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.396,0.0,0.0,200.11
21.825,0.45547,-1.07615,24.781,1.16857,3.54526,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.671,0.0,0.0,200.11
22.074,0.43217,-1.08863,24.995,1.17127,3.57204,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.677,0.0,0.0,199.98
22.324,0.41326,-1.09595,24.918,1.17128,3.58877,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.653,0.0,0.0,199.98
22.574,0.38428,-1.11163,24.986,1.17618,3.62664,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.656,0.0,0.0,199.98
22.824,0.36432,-1.12092,25.024,1.17863,3.64866,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.738,0.0,0.0,199.98
23.074,0.33463,-1.13488,25.102,1.18319,3.67826,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.685,0.0,0.0,199.98
23.324,0.31286,-1.14498,24.994,1.18695,3.7055,27.19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.518,0.0,0.0,199.96
23.574,0.28836,-1.15658,24.798,1.19198,3.73262,27.19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.302,0.0,0.0,199.96
23.824,0.26651,-1.16671,24.522,1.19676,3.75326,27.19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.979,0.0,0.0,199.96
24.074,0.24066,-1.17865,24.284,1.20297,3.78202,27.19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.742,0.0,0.0,199.96
24.324,0.2187,-1.18809,24.009,1.20806,3.80916,27.19,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.522,0.0,0.0,199.96
24.574,0.19293,-1.1996,23.996,1.21501,3.83744,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.588,0.0,0.0,200.06
24.824,0.17095,-1.2094,24.163,1.22143,3.85783,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.777,0.0,0.0,200.06
25.074,0.14659,-1.2196,24.367,1.22838,3.88498,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.994,0.0,0.0,200.06
25.324,0.12679,-1.22833,24.478,1.23485,3.90984,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.127,0.0,0.0,200.06
25.574,0.1057,-1.23895,24.614,1.24345,3.93347,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.243,0.0,0.0,200.99
25.825,0.0857,-1.24719,24.71,1.25013,3.95234,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.389,0.0,0.0,200.99
26.074,0.06198,-1.25735,24.85,1.25888,3.9782,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.529,0.0,0.0,200.99
26.324,0.04285,-1.26622,24.962,1.26694,4.00217,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.621,0.0,0.0,200.99
26.574,0.01993,-1.27684,25.067,1.277,4.02744,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.737,0.0,0.0,200.99
26.824,-0.00148,-1.28708,25.197,1.28708,4.04773,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.876,0.0,0.0,200.0
27.074,-0.02664,-1.29919,25.28,1.29947,4.07909,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.889,0.0,0.0,200.0
27.324,-0.04855,-1.30901,25.309,1.30991,4.09978,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.976,0.0,0.0,200.0
27.574,-0.07209,-1.32047,25.512,1.32244,4.12574,28.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.152,0.0,0.0,200.0
27.825,-0.09256,-1.3302,25.682,1.33342,4.15197,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.294,0.0,0.0,199.88
28.074,-0.11556,-1.34117,25.764,1.34614,4.17747,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.356,0.0,0.0,199.88
28.324,-0.13543,-1.35073,25.776,1.3575,4.19664,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.389,0.0,0.0,199.88
28.574,-0.16091,-1.36284,25.756,1.37231,4.22378,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.357,0.0,0.0,199.88
28.824,-0.18433,-1.37485,25.755,1.38715,4.25038,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.313,0.0,0.0,199.88
29.074,-0.20961,-1.38611,25.736,1.40187,4.2818,28.81,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.345,0.0,0.0,200.9
29.325,-0.23236,-1.39651,25.799,1.41571,4.30299,28.81,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.446,0.0,0.0,200.9
29.574,-0.2576,-1.40934,25.969,1.43269,4.3311,28.81,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.593,0.0,0.0,200.9
29.824,-0.27938,-1.42006,26.08,1.44728,4.35961,28.81,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.698,0.0,0.0,200.9
30.074,-0.30447,-1.43413,26.295,1.46609,4.38841,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.857,0.0,0.0,199.98
30.325,-0.32701,-1.44518,26.584,1.48172,4.40991,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.204,0.0,0.0,199.98
30.574,-0.35256,-1.4591,27.052,1.50109,4.44281,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.663,0.0,0.0,199.98
30.825,-0.37638,-1.46969,27.228,1.51712,4.46899,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.826,0.0,0.0,199.98
31.074,-0.39929,-1.48135,27.349,1.53422,4.49109,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.007,0.0,0.0,199.98
31.324,-0.42295,-1.49336,27.494,1.5521,4.5171,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4.172,0.0,0.0,199.21
31.574,-0.45146,-1.5082,27.667,1.57432,4.55339,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4.312,0.0,0.0,199.21
31.824,-0.47417,-1.52048,27.821,1.5927,4.57562,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4.419,0.0,0.0,199.21
32.074,-0.49796,-1.53324,27.869,1.61208,4.60268,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,4.483,0.0,0.0,199.21
32.324,-0.52006,-1.54476,27.838,1.62995,4.63117,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.363,0.0,0.0,201.99
32.575,-0.54624,-1.5577,27.412,1.6507,4.66039,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.948,0.0,0.0,201.99
32.824,-0.56991,-1.56905,27.068,1.66934,4.68307,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.63,0.0,0.0,201.99
33.074,-0.59505,-1.5825,26.876,1.69068,4.71154,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.409,0.0,0.0,201.99
33.325,-0.61723,-1.59402,26.62,1.70935,4.74019,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.074,0.0,0.0,198.87
33.574,-0.64339,-1.60678,26.207,1.73081,4.76935,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.657,0.0,0.0,198.87
33.824,-0.66614,-1.61922,25.873,1.75089,4.79164,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.286,0.0,0.0,198.87
34.074,-0.69308,-1.6318,25.547,1.77289,4.82511,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.006,0.0,0.0,198.87
34.324,-0.71549,-1.6436,25.266,1.79258,4.84713,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.704,0.0,0.0,198.87
34.574,-0.74037,-1.65545,25.207,1.81347,4.87493,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.605,0.0,0.0,200.92
34.824,-0.76228,-1.66562,25.093,1.83177,4.90224,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.479,0.0,0.0,200.92
35.074,-0.7865,-1.67654,25.006,1.85186,4.92893,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.422,0.0,0.0,200.92
35.324,-0.8073,-1.68789,25.065,1.87102,4.94943,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.448,0.0,0.0,200.92
35.574,-0.82942,-1.6979,25.103,1.88965,4.97696,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.427,0.0,0.0,200.92
35.824,-0.84119,-1.70257,25.074,1.89904,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.458,0.0,0.0,199.94
36.074,-0.84487,-1.70362,25.08,1.90161,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.447,0.0,0.0,199.94
36.324,-0.84487,-1.70362,25.08,1.90161,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.448,0.0,0.0,199.94
36.574,-0.84489,-1.70344,25.083,1.90146,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.438,0.0,0.0,199.94
36.825,-0.84489,-1.70344,25.083,1.90146,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.435,0.0,0.0,200.86
37.074,-0.84489,-1.70344,25.083,1.90146,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.446,0.0,0.0,200.86
37.324,-0.84482,-1.70337,25.081,1.90137,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.454,0.0,0.0,200.86
37.574,-0.84486,-1.70337,25.081,1.90138,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.462,0.0,0.0,200.86
37.824,-0.84486,-1.7034,25.083,1.90141,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.48,0.0,0.0,200.86
38.074,-0.84495,-1.70339,25.08,1.90144,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.486,0.0,0.0,198.52
38.324,-0.84503,-1.70333,25.08,1.90143,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.488,0.0,0.0,198.52
38.574,-0.84499,-1.70345,25.085,1.90151,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.478,0.0,0.0,198.52
38.824,-0.84504,-1.70347,25.086,1.90155,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.471,0.0,0.0,198.52
39.074,-0.84497,-1.70363,25.096,1.90167,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.472,0.0,0.0,198.52
39.325,-0.84498,-1.70363,25.096,1.90167,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.45,0.0,0.0,200.7
39.574,-0.84487,-1.70371,25.103,1.90169,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.462,0.0,0.0,200.7
39.824,-0.845,-1.70371,25.095,1.90174,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.458,0.0,0.0,200.7
40.074,-0.84495,-1.70359,25.093,1.90162,4.98963,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.458,0.0,0.0,200.7
40.325,-0.84497,-1.70356,25.094,1.9016,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.45,0.0,0.0,199.97
40.574,-0.84486,-1.70364,25.101,1.90162,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.0,0.0,199.97
40.824,-0.84491,-1.70355,25.099,1.90157,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.439,0.0,0.0,199.97
41.074,-0.84484,-1.70373,25.106,1.90169,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.433,0.0,0.0,199.97
41.324,-0.84476,-1.70374,25.11,1.90167,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.429,0.0,0.0,199.97
41.574,-0.84475,-1.70368,25.106,1.90161,4.98963,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.43,0.0,0.0,200.98
41.824,-0.84481,-1.70352,25.1,1.9015,4.98963,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.431,0.0,0.0,200.98
42.074,-0.84461,-1.70338,25.099,1.90128,4.98963,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.436,0.0,0.0,200.98
42.324,-0.84485,-1.70323,25.088,1.90125,4.98963,28.83,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.433,0.0,0.0,200.98
