t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,187,0.2676,0.0287,9.7414,-0.00273,-0.00047,-0.00226,0.0,0.0,0,0,0,0
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,187,0.2137,0.0009,9.7755,-0.00073,-0.00273,-0.00113,0.0,0.0,6330,9316,4999,8064
0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,187,0.2505,0.0314,9.78,-0.00386,-0.00193,0.00107,0.0,0.0,6330,9316,4999,8064
1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,187,0.2783,0.0808,9.7854,-0.00479,0.00166,-0.0028,0.0,0.0,6330,9316,4999,8064
1.271,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,199.96,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.3232,0.0054,9.7288,-0.00313,0.00027,0.00173,0.0,0.0,6330,9316,4999,8064
1.52,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,199.96,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2559,-0.0081,9.7064,-0.00699,0.00013,0.00419,0.0,0.0,6330,9316,4999,8064
1.77,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,199.96,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2451,0.0278,9.7315,-0.0036,0.00067,-0.0014,0.0,0.0,6330,9316,4999,8064
2.02,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,199.96,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2155,-0.0332,9.7863,-0.00166,0.00253,-0.003,0.0,0.0,6330,9316,4999,8064
2.27,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,199.96,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2523,0.0045,9.6804,-0.00206,-0.0002,-0.00573,0.0,0.0,6330,9316,4999,8064
2.52,0.0,0.0,0.0,0.0,0.0,29.63,0.0,0.0,0.0,0.0,0.0,20.02,0.0,0.0,0.0,0.0,0.0,200.99,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2684,0.0198,9.7926,-0.00506,-0.00133,0.00519,0.0,0.0,6330,9316,4999,8064
2.771,0.0,0.0,0.0,0.0,0.0,29.63,0.0,0.0,0.0,0.0,0.0,20.02,0.0,0.0,0.0,0.0,0.0,200.99,0.0,0.0,0.0,0.0,0.0,0.0,,,186,0.2523,0.0467,9.7701,-0.00419,0.00027,-0.0018,0.0,0.0,6330,9316,4999,8064
