t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
7.816,0.00222,-0.00053,-0.021,0.00228,0.0,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.015,0.0,0.0,199.96,0.00075,-0.00067,0.022,0.00101,0.0,30.39,0.618,-1.321,55,0.2092,0.1589,9.7342,-0.00426,-0.0034,0.00333,0.0,0.0,-43052,-8962,106338,94966
8.066,0.00222,-0.00053,-0.021,0.00228,0.0,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.02,0.0,0.0,199.96,0.00075,-0.00067,0.018,0.00101,0.0,30.39,0.642,-1.276,55,0.2756,0.0889,9.7001,-0.0032,-0.00127,0.0038,0.0,0.0,-43052,-8962,106338,94966
8.316,0.00222,-0.00053,-0.021,0.00228,0.0,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.002,0.0,0.0,199.96,0.00075,-0.00067,0.002,0.00101,0.0,30.39,0.662,-1.34,55,0.2307,0.0997,9.7396,0.00047,-0.0034,0.00479,0.0,0.0,-43052,-8962,106338,94966
8.566,0.00222,-0.00053,-0.021,0.00228,0.0,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.001,0.0,0.0,199.96,0.00075,-0.00067,0.0,0.00101,0.0,30.39,0.694,-1.336,55,0.185,0.1347,9.7567,-0.0008,-0.0016,-0.00439,0.0,0.0,-43052,-8962,106338,94966
8.816,0.00222,-0.00053,-0.021,0.00228,0.0,28.81,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.003,0.0,0.0,200.88,0.00075,-0.00067,-0.004,0.00101,0.0,28.81,0.682,-1.295,54,0.255,0.132,9.7351,-0.0022,0.00133,-0.00053,0.0,0.0,-43052,-8962,106338,94966
9.066,0.00222,-0.00053,-0.021,0.00228,0.0,28.81,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.007,0.0,0.0,200.88,0.00075,-0.00067,0.008,0.00101,0.0,28.81,0.65,-1.29,54,0.1993,0.1293,9.719,-0.00513,-0.0012,-0.003,0.0,0.0,-43052,-8962,106338,94966
9.317,0.00222,-0.00053,-0.021,0.00228,0.0,28.81,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.002,0.0,0.0,200.88,0.00075,-0.00067,-0.003,0.00101,0.0,28.81,0.65,-1.291,54,0.2658,0.1185,9.6965,-0.00286,-0.0014,-0.0008,0.0,0.0,-43052,-8962,106338,94966
9.566,0.00222,-0.00053,-0.021,0.00228,0.0,28.81,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.001,0.0,0.0,200.88,0.00075,-0.00067,-0.0,0.00101,0.0,28.81,0.611,-1.267,54,0.1984,0.105,9.7019,-0.00293,-0.00393,-0.00166,0.0,0.0,-43052,-8962,106338,94966
9.816,0.00222,-0.00053,-0.021,0.00228,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.0,0.0,0.0,199.94,0.00075,-0.00067,0.0,0.00101,0.0,29.99,0.602,-1.318,53,0.2271,0.0925,9.7809,-0.00166,-0.00067,0.00047,0.0,0.0,-43052,-8962,106338,94966
10.067,0.00246,-0.00016,-0.055,0.00246,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.004,0.0,0.0,199.94,0.00099,-0.00031,-0.004,0.00104,0.0,29.99,0.575,-1.311,53,0.2128,0.1221,9.7405,-0.00153,-0.00346,-0.00027,0.0,0.0,-43052,-8962,106338,94966
10.317,0.00222,-3e-05,-0.069,0.00222,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.009,0.0,0.0,199.94,0.00075,-0.00017,-0.009,0.00077,0.0,29.99,0.617,-1.309,53,0.193,0.079,9.7737,-0.00113,0.00107,-0.0004,0.0,0.0,-43052,-8962,106338,94966
10.567,0.00275,-0.0002,-0.076,0.00276,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.005,0.0,0.0,199.94,0.00128,-0.00034,-0.006,0.00132,0.0,29.99,0.679,-1.292,53,0.2254,0.1921,9.7082,-0.00173,-0.00213,0.00127,0.0,0.0,-43052,-8962,106338,94966
10.816,0.00281,0.00028,-0.108,0.00282,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.002,0.0,0.0,199.98,0.00134,0.00013,-0.004,0.00134,0.0,30.0,0.647,-1.305,53,0.2209,0.1032,9.7342,-0.00772,0.0,0.0016,0.0,0.0,-43052,-8962,106338,94966
