t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
3.271,-0.00065,-0.00052,0.022,0.00083,0.0,26.41,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,200.88,0.0,0.0,0.0,0.0,0.0,0.0,,,151,0.2065,0.0709,9.7683,-0.0026,0.00013,0.00073,0.0,0.0,6097,6029,5973,5969
3.521,-0.0008,-0.00062,0.026,0.00101,0.0,26.41,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,200.88,0.0,0.0,0.0,0.0,0.0,0.0,,,151,0.1885,0.0808,9.7306,-0.00419,-0.00166,0.00459,0.0,0.0,6097,6029,5973,5969
3.771,-0.00101,-0.00082,0.03,0.0013,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.01,0.0,0.0,0.0,0.0,0.0,0.0,,,151,0.2289,0.0916,9.6992,-0.00513,0.001,-0.00206,0.0,0.0,6097,6029,5973,5969
4.021,-0.00105,-0.00079,0.028,0.00131,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.01,0.0,0.0,0.0,0.0,0.0,0.0,,,151,0.1814,0.07,9.7872,-0.00679,-0.0032,-0.00093,0.0,0.0,6097,6029,5973,5969
4.271,-0.00107,-0.00086,0.039,0.00137,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.01,0.0,0.0,0.0,0.0,0.0,0.0,,,147,0.1571,0.1104,9.771,-0.00479,-0.00093,0.00226,0.0,0.0,6097,6029,5973,5969
4.521,-0.00117,-0.00079,0.036,0.00141,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.01,0.0,0.0,0.0,0.0,0.0,0.0,,,147,0.1939,0.088,9.7513,-0.00493,0.0006,0.00047,0.0,0.0,6097,6029,5973,5969
4.771,-0.00112,-0.00058,0.022,0.00126,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,199.89,0.0,0.0,0.0,0.0,0.0,0.0,,,147,0.2307,0.035,9.7261,-0.00599,0.00053,0.00513,0.0,0.0,6097,6029,5973,5969
5.021,-0.00134,-0.00066,0.026,0.00149,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,199.89,5e-05,0.0001,-0.0,0.00011,0.0,0.0,0.495,-1.491,147,0.1975,0.0682,9.7163,-0.00013,-0.00107,0.00226,0.0,0.0,6097,6029,5973,5969
5.271,-0.00133,-0.00073,0.031,0.00152,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.003,0.0,0.0,199.89,5e-05,3e-05,-0.002,6e-05,0.0,0.0,0.466,-1.262,143,0.1661,0.0997,9.7639,-0.00453,0.00073,0.00113,0.0,0.0,6097,6029,5973,5969
5.521,-0.0013,-0.00064,0.022,0.00145,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.011,0.0,0.0,199.89,8e-05,0.00012,-0.008,0.00015,0.0,0.0,0.475,-1.209,143,0.1921,0.0575,9.7468,-0.00393,-0.00107,-0.0022,0.0,0.0,6097,6029,5973,5969
5.771,-0.00124,-0.00062,0.02,0.00139,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.019,0.0,0.0,199.89,0.00014,0.00014,-0.016,0.0002,0.0,0.0,0.492,-1.158,143,0.2029,0.0736,9.7378,-0.00606,0.00127,0.0008,0.0,0.0,6097,6029,5973,5969
6.021,-0.00134,-0.00068,0.027,0.0015,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.014,0.0,0.0,200.91,4e-05,8e-05,-0.011,9e-05,0.0,24.81,0.436,-1.149,143,0.1535,0.0673,9.7692,-0.00193,-0.00127,-0.0032,0.0,0.0,6097,6029,5973,5969
6.271,-0.00132,-0.00052,0.018,0.00142,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.034,0.0,0.0,200.91,6e-05,0.00024,-0.027,0.00025,0.0,24.81,0.45,-1.126,136,0.2271,0.1194,9.6965,-0.00406,-0.003,0.0008,0.0,0.0,6097,6029,5973,5969
6.521,-0.00145,-0.00046,0.012,0.00152,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.04,0.0,0.0,200.91,-6e-05,0.0003,-0.04,0.00031,0.0,24.81,0.407,-1.077,136,0.1661,0.0611,9.7459,-0.0006,0.001,0.00499,0.0,0.0,6097,6029,5973,5969
6.771,-0.00152,-0.00032,0.005,0.00155,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.049,0.0,0.0,200.91,-0.00014,0.00044,-0.046,0.00046,0.0,24.81,0.429,-1.115,136,0.1841,0.1275,9.7764,-0.00413,0.0,0.0036,0.0,0.0,6097,6029,5973,5969
7.021,-0.00147,-0.00045,0.012,0.00154,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-0.059,0.0,0.0,199.95,-9e-05,0.00031,-0.055,0.00033,0.0,29.99,0.468,-1.137,136,0.1338,0.1059,9.7073,-0.00306,-0.00413,-0.00333,0.0,0.0,6097,6029,5973,5969
7.271,-0.00142,-0.00025,0.001,0.00145,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-0.053,0.0,0.0,199.95,-4e-05,0.00051,-0.047,0.00051,0.0,29.99,0.421,-1.208,132,0.1769,0.1167,9.7692,-0.0016,0.0026,0.00213,0.0,0.0,6097,6029,5973,5969
7.521,-0.00125,-0.00027,0.006,0.00128,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-0.042,0.0,0.0,199.95,0.00013,0.00049,-0.039,0.00051,0.0,29.99,0.433,-1.157,132,0.2065,0.1032,9.7235,-0.00453,0.0,0.0016,0.0,0.0,6097,6029,5973,5969
7.771,-0.00133,-0.00032,0.015,0.00137,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-0.041,0.0,0.0,199.95,5e-05,0.00044,-0.043,0.00045,0.0,29.99,0.436,-1.17,132,0.2263,0.0063,9.7163,-0.0024,-0.00193,0.00073,0.0,0.0,6097,6029,5973,5969
8.021,-0.00145,-0.00021,0.007,0.00146,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-0.049,0.0,0.0,199.95,-6e-05,0.00055,-0.044,0.00055,0.0,29.99,0.413,-1.203,132,0.2038,0.0862,9.771,-0.0016,-0.00146,0.0034,0.0,0.0,6097,6029,5973,5969
8.271,-0.00154,-0.00012,-0.0,0.00155,0.0,29.59,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,-0.062,0.0,0.0,200.75,-0.00016,0.00064,-0.054,0.00066,0.0,29.59,0.453,-1.126,127,0.1841,0.1329,9.7737,-0.00206,-0.00386,-0.00353,0.0,0.0,6097,6029,5973,5969
8.521,-0.00153,0.0,-0.002,0.00153,0.0,29.59,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,-0.056,0.0,0.0,200.75,-0.00014,0.00076,-0.05,0.00078,0.0,29.59,0.432,-1.138,127,0.2379,0.0404,9.7226,-0.00413,0.00087,-0.0012,0.0,0.0,6097,6029,5973,5969
8.771,-0.0012,0.00028,-0.011,0.00123,0.0,29.59,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,-0.059,0.0,0.0,200.75,0.00018,0.00104,-0.052,0.00105,0.0,29.59,0.454,-1.159,127,0.1778,0.0332,9.7244,-0.00393,0.0004,-0.00479,0.0,0.0,6097,6029,5973,5969
9.021,-0.00101,0.00052,-0.019,0.00113,0.0,29.59,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,-0.043,0.0,0.0,200.75,0.00037,0.00128,-0.036,0.00133,0.0,29.59,0.432,-1.163,127,0.1948,0.0979,9.7899,-0.00413,-0.00333,-0.00113,0.0,0.0,6097,6029,5973,5969
9.271,-0.00095,0.00054,-0.016,0.00109,0.0,29.59,0.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,-0.032,0.0,0.0,200.75,0.00043,0.0013,-0.026,0.00137,0.0,29.59,0.433,-1.122,125,0.1948,0.0341,9.7333,-0.00439,0.0022,-0.00186,0.0,0.0,6097,6029,5973,5969
9.521,-0.00084,0.00088,-0.027,0.00122,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.036,0.0,0.0,199.28,0.00054,0.00164,-0.031,0.00172,0.0,29.61,0.451,-1.102,125,0.1463,0.0566,9.727,-0.00466,0.00027,0.00266,0.0,0.0,6097,6029,5973,5969
9.771,-0.00081,0.0009,-0.029,0.00122,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.033,0.0,0.0,199.28,0.00057,0.00166,-0.028,0.00176,0.0,29.61,0.447,-1.132,125,0.2101,0.0745,9.701,-0.00067,0.0004,-0.00153,0.0,0.0,6097,6029,5973,5969
10.022,-0.0008,0.00094,-0.027,0.00124,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.044,0.0,0.0,199.28,0.00058,0.0017,-0.038,0.00179,0.0,29.61,0.421,-1.119,125,0.1221,0.1194,9.6992,-0.00333,0.00133,0.00206,0.0,0.0,6097,6029,5973,5969
10.272,-0.0009,0.00093,-0.026,0.00129,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.05,0.0,0.0,199.28,0.00048,0.00169,-0.046,0.00175,0.0,29.61,0.461,-1.163,122,0.1517,0.1113,9.7217,-0.0008,-0.00113,0.00306,0.0,0.0,6097,6029,5973,5969
10.521,-0.00102,0.00114,-0.038,0.00153,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.05,0.0,0.0,200.93,0.00037,0.0019,-0.044,0.00193,0.0,29.99,0.44,-1.117,122,0.193,0.0691,9.6965,-0.00113,0.00313,0.00386,0.0,0.0,6097,6029,5973,5969
10.771,-0.00103,0.00105,-0.036,0.00147,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.055,0.0,0.0,200.93,0.00035,0.00181,-0.052,0.00184,0.0,29.99,0.482,-1.117,122,0.2191,-0.0126,9.7226,-0.00273,-0.00067,0.00706,0.0,0.0,6097,6029,5973,5969
11.021,-0.00122,0.00078,-0.026,0.00145,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.046,0.0,0.0,200.93,0.00016,0.00154,-0.04,0.00155,0.0,29.99,0.455,-1.161,122,0.1885,0.0548,9.7639,-0.00206,-0.00313,0.00146,0.0,0.0,6097,6029,5973,5969
11.271,-0.00123,0.00077,-0.025,0.00145,0.0,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-0.066,0.0,0.0,200.93,0.00015,0.00153,-0.056,0.00154,0.0,29.99,0.438,-1.158,115,0.2146,0.0835,9.745,-0.00413,-0.0024,0.00293,0.0,0.0,6097,6029,5973,5969
11.521,-0.00125,0.00081,-0.028,0.00149,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.069,0.0,0.0,199.96,0.00013,0.00157,-0.061,0.00157,0.0,29.99,0.457,-1.155,115,0.2514,0.0772,9.7252,-0.00306,-0.0006,-0.00226,0.0,0.0,6097,6029,5973,5969
11.771,-0.00117,0.00084,-0.033,0.00144,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.062,0.0,0.0,199.96,0.00021,0.0016,-0.058,0.00162,0.0,29.99,0.447,-1.128,115,0.2263,0.088,9.7809,-0.0032,-0.00273,0.00133,0.0,0.0,6097,6029,5973,5969
12.021,-0.00115,0.00064,-0.021,0.00132,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.051,0.0,0.0,199.96,0.00023,0.0014,-0.044,0.00142,0.0,29.99,0.426,-1.062,115,0.0898,0.0817,9.7926,-0.00386,-0.001,0.0004,0.0,0.0,6097,6029,5973,5969
12.271,-0.00123,0.00058,-0.025,0.00136,0.0,29.99,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.055,0.0,0.0,199.96,0.00015,0.00134,-0.044,0.00135,0.0,29.99,0.425,-1.112,111,0.1832,0.1086,9.7297,-0.0026,-0.00033,0.00366,0.0,0.0,6097,6029,5973,5969
12.521,-0.00134,0.00033,-0.013,0.00138,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.062,0.0,0.0,200.99,4e-05,0.00109,-0.056,0.00109,0.0,30.0,0.458,-1.112,111,0.2227,0.1104,9.7692,-0.00266,-0.00067,0.00067,0.0,0.0,6097,6029,5973,5969
12.771,-0.00128,0.00037,-0.016,0.00134,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.059,0.0,0.0,200.99,0.0001,0.00113,-0.052,0.00114,0.0,30.0,0.42,-1.139,111,0.2047,0.0862,9.763,-0.0026,-0.0014,0.00033,0.0,0.0,6097,6029,5973,5969
13.022,-0.00126,0.00024,-0.011,0.00128,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.056,0.0,0.0,200.99,0.00012,0.001,-0.049,0.00101,0.0,30.0,0.43,-1.174,111,0.1832,0.1697,9.7827,-0.00373,-0.00073,0.00087,0.0,0.0,6097,6029,5973,5969
13.271,-0.00129,0.00015,-0.01,0.00129,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.056,0.0,0.0,200.99,0.0001,0.00091,-0.051,0.00091,0.0,30.0,0.434,-1.158,109,0.2523,0.0467,9.719,-0.00479,0.0012,0.0032,0.0,0.0,6097,6029,5973,5969
13.521,-0.00108,0.0003,-0.014,0.00112,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.054,0.0,0.0,200.99,0.0003,0.00105,-0.045,0.0011,0.0,30.0,0.445,-1.143,109,0.2236,0.1122,9.7773,-0.00606,0.0004,0.00233,0.0,0.0,6097,6029,5973,5969
13.771,-0.00115,0.00021,-0.011,0.00117,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.051,0.0,0.0,200.08,0.00023,0.00097,-0.043,0.001,0.0,29.61,0.445,-1.117,109,0.2047,0.0988,9.719,-0.00546,-0.00253,-0.00233,0.0,0.0,6097,6029,5973,5969
14.021,-0.00122,8e-05,-0.002,0.00123,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.054,0.0,0.0,200.08,0.00016,0.00084,-0.044,0.00085,0.0,29.61,0.499,-1.093,109,0.1778,0.0476,9.631,-0.00273,0.002,0.00027,0.0,0.0,6097,6029,5973,5969
14.271,-0.00108,4e-05,0.001,0.00108,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.073,0.0,0.0,200.08,0.0003,0.0008,-0.06,0.00085,0.0,29.61,0.453,-1.118,105,0.1715,0.0503,9.7674,-0.00027,-0.0012,0.00093,0.0,0.0,6097,6029,5973,5969
14.521,-0.00111,-0.00038,0.021,0.00117,0.0,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.068,0.0,0.0,200.08,0.00028,0.00038,-0.057,0.00047,0.0,29.61,0.448,-1.094,105,0.1517,0.1338,9.7737,-0.00233,-0.00266,-0.00519,0.0,0.0,6097,6029,5973,5969
14.771,-0.00106,-0.00022,0.013,0.00109,0.0,29.98,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,-0.072,0.0,0.0,200.88,0.00032,0.00054,-0.061,0.00063,0.0,29.98,0.48,-1.104,105,0.1876,0.0925,9.7674,-0.00466,0.0,0.00067,0.0,0.0,6097,6029,5973,5969
15.021,-0.00115,-0.00041,0.02,0.00122,0.0,29.98,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,-0.069,0.0,0.0,200.88,0.00023,0.00035,-0.059,0.00042,0.0,29.98,0.469,-1.15,105,0.1643,0.0997,9.8114,-0.0012,0.00366,0.00493,0.0,0.0,6097,6029,5973,5969
15.271,-0.00111,-0.00052,0.027,0.00123,0.0,29.98,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,-0.068,0.0,0.0,200.88,0.00027,0.00024,-0.054,0.00036,0.0,29.98,0.455,-1.142,102,0.1463,0.1347,9.7648,0.00033,-0.00313,0.00519,0.0,0.0,6097,6029,5973,5969
15.521,-0.00071,-0.00058,0.036,0.00092,0.0,29.98,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,-0.077,0.0,0.0,200.88,0.00067,0.00018,-0.062,0.00069,0.0,29.98,0.467,-1.126,102,0.1643,0.0745,9.719,-0.0004,0.0014,-0.0038,0.0,0.0,6097,6029,5973,5969
15.771,-0.00052,-0.00048,0.035,0.0007,0.0,29.98,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,-0.077,0.0,0.0,200.88,0.00086,0.00028,-0.065,0.00091,0.0,29.98,0.412,-1.105,102,0.1778,0.097,9.7441,-0.00386,0.00087,0.0034,0.0,0.0,6097,6029,5973,5969
16.021,-0.00044,-0.00013,0.026,0.00046,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.087,0.0,0.0,200.12,0.00094,0.00063,-0.074,0.00113,0.0,30.42,0.411,-1.176,102,0.1903,0.1113,9.7199,-0.00426,0.0012,0.00579,0.0,0.0,6097,6029,5973,5969
16.271,-0.0003,-0.00014,0.023,0.00033,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.088,0.0,0.0,200.12,0.00108,0.00062,-0.074,0.00124,0.0,30.42,0.49,-1.117,99,0.2271,0.0961,9.7585,-0.0018,0.00213,-0.0018,0.0,0.0,6097,6029,5973,5969
16.521,-0.00023,-0.00015,0.023,0.00027,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.094,0.0,0.0,200.12,0.00115,0.00061,-0.078,0.0013,0.0,30.42,0.448,-1.128,99,0.2128,0.0772,9.7495,-0.00599,-0.0026,-0.00013,0.0,0.0,6097,6029,5973,5969
16.771,-0.00023,-0.00015,0.023,0.00027,0.0,30.42,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-0.092,0.0,0.0,200.12,0.00115,0.00061,-0.077,0.0013,0.0,30.42,0.486,-1.084,99,0.2254,0.0503,9.7172,-0.0012,0.001,0.00273,0.0,0.0,6097,6029,5973,5969
17.021,-0.00023,-0.00015,0.023,0.00027,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.084,0.0,0.0,199.99,0.00115,0.00061,-0.067,0.0013,0.0,28.0,0.464,-1.084,99,0.2415,0.0916,9.7459,-0.00213,-0.00146,-0.00113,0.0,0.0,6097,6029,5973,5969
17.271,-0.00023,-0.00015,0.023,0.00027,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.086,0.0,0.0,199.99,0.00115,0.00061,-0.071,0.0013,0.0,28.0,0.446,-1.132,168,0.211,0.0844,9.7818,-0.00233,-0.00073,-0.00166,0.0,0.0,6097,6029,5973,5969
17.521,-0.00023,-0.00015,0.023,0.00027,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.084,0.0,0.0,199.99,0.00115,0.00061,-0.065,0.0013,0.0,28.0,0.43,-1.137,168,0.2164,0.053,9.7468,-0.00313,0.00173,-0.00366,0.0,0.0,6097,6029,5973,5969
17.771,-0.00023,-0.00015,0.023,0.00027,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.081,0.0,0.0,199.99,0.00115,0.00061,-0.065,0.0013,0.0,28.0,0.395,-1.105,168,0.1984,0.0637,9.7522,-0.00386,-0.00206,0.00406,0.0,0.0,6097,6029,5973,5969
18.021,-0.00023,-0.00015,0.023,0.00027,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.09,0.0,0.0,199.99,0.00115,0.00061,-0.072,0.0013,0.0,28.0,0.456,-1.15,168,0.1625,0.07,9.7288,-0.00626,-0.00053,0.00546,0.0,0.0,6097,6029,5973,5969
18.271,-0.00023,-0.00015,0.023,0.00027,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.081,0.0,0.0,199.99,0.00115,0.00061,-0.065,0.0013,0.0,28.8,0.511,-1.152,159,0.2164,0.1176,9.7208,-0.00506,-0.0018,0.00393,0.0,0.0,6097,6029,5973,5969
18.521,-0.00023,-0.00015,0.023,0.00027,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.084,0.0,0.0,199.99,0.00115,0.00061,-0.063,0.0013,0.0,28.8,0.492,-1.164,159,0.1796,0.0646,9.7495,-0.002,0.00013,-0.00113,0.0,0.0,6097,6029,5973,5969
18.771,-0.00023,-0.00015,0.023,0.00027,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.076,0.0,0.0,199.99,0.00115,0.00061,-0.058,0.0013,0.0,28.8,0.449,-1.199,159,0.1894,0.053,9.7441,-0.00373,0.00133,0.00453,0.0,0.0,6097,6029,5973,5969
19.021,-0.00023,-0.00015,0.023,0.00027,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.07,0.0,0.0,199.99,0.00115,0.00061,-0.047,0.0013,0.0,28.8,0.447,-1.14,159,0.228,0.0637,9.7252,-0.00326,-0.0006,-0.00446,0.0,0.0,6097,6029,5973,5969
19.271,-0.00023,-0.00015,0.023,0.00027,0.0,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.06,0.0,0.0,199.99,0.00115,0.00061,-0.039,0.0013,0.0,28.8,0.401,-1.123,156,0.1652,0.0673,9.7127,-0.00206,-0.0014,7e-05,0.0,0.0,6097,6029,5973,5969
19.521,-0.00023,-0.00015,0.023,0.00027,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.069,0.0,0.0,200.83,0.00115,0.00061,-0.048,0.0013,0.0,30.4,0.45,-1.097,156,0.2325,0.114,9.7082,-0.00406,0.00067,0.00499,0.0,0.0,6097,6029,5973,5969
19.771,-0.00023,-0.00015,0.023,0.00027,0.0,30.4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.074,0.0,0.0,200.83,0.00115,0.00061,-0.053,0.0013,0.0,30.4,0.505,-1.106,156,0.1535,0.1131,9.7773,-0.00266,-0.00087,0.00133,0.0,0.0,6097,6029,5973,5969
