t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz,roll_deg,pitch_deg,landmarks,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velL,velR,tick_LF,tick_LR,tick_RF,tick_RR
0.269,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1,0.2343,-0.0314,9.7279,-0.003,-0.00073,0.00033,0.0,0.0,17816,21360,16820,20290
0.518,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130,0.2307,0.0206,9.7136,-0.00133,0.00146,-7e-05,0.0,0.0,17816,21360,16820,20290
0.769,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130,0.2801,-0.0171,9.7531,-0.00399,-0.0016,-0.00027,0.0,0.0,17816,21360,16820,20290
1.018,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130,0.2676,-0.0018,9.7737,-0.00206,-0.0022,-0.00127,0.0,0.0,17816,21360,16820,20290
1.268,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130,0.3106,-0.0233,9.6911,-0.0012,-0.0002,7e-05,0.0,0.0,17816,21360,16820,20290
1.518,-0.0,-0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128,0.2604,-0.0162,9.7558,-0.00466,-0.00033,0.00593,0.0,0.0,17816,21360,16820,20290
1.768,-0.0,-0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128,0.3124,-0.0027,9.7639,-0.0032,-0.00233,0.00479,0.0,0.0,17816,21360,16820,20290
2.018,-0.0,-0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128,0.2433,-0.0081,9.7064,-0.00919,-0.00186,0.00253,0.0,0.0,17816,21360,16820,20290
2.268,-0.0,-0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,128,0.2963,0.0036,9.7612,-0.00373,0.00087,0.0,0.0,0.0,17816,21360,16820,20290
2.519,-0.0,-0.0,0.0,0.0,0.0,29.98,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,0.0,0.0,0.0,200.84,0.0,0.0,0.0,0.0,0.0,0.0,,,128,0.3053,0.0413,9.8016,-0.00499,0.00226,0.0038,0.0,0.0,17816,21360,16820,20290
